accession	gene_symbol	gene_title	gene_id	best_probe_id	log2fc	t_stat	p_value	fdr	probe_count
GSE87466	ZP4	zona pellucida glycoprotein 4	57829	231756_PM_at	-0.0660502	-1.44344	0.158995	0.251334	1
GSE87466	PHF14	PHD finger protein 14	9678	204525_PM_at	-0.100707	-1.45069	0.159051	0.251415	2
GSE87466	CDR2	cerebellar degeneration related protein 2	1039	209501_PM_at	0.13659	1.44736	0.159058	0.251419	1
GSE87466	METTL4	methyltransferase like 4	64863	219698_PM_s_at	0.139531	1.44209	0.15908	0.251446	2
GSE87466	COA6	cytochrome c oxidase assembly factor 6	388753	225638_PM_at	-0.166488	-1.44901	0.159088	0.251452	1
GSE87466	RSBN1L	round spermatid basic protein 1 like	222194	226387_PM_at	-0.093801	-1.44496	0.159095	0.251455	2
GSE87466	PLPP2	phospholipid phosphatase 2	8612	209529_PM_at	-0.208027	-1.44718	0.15913	0.251496	1
GSE87466	FNDC11	fibronectin type III domain containing 11	79025	220426_PM_at	-0.0842563	-1.4451	0.159187	0.251546	1
GSE87466	LOC101929089	uncharacterized LOC101929089	101929089	244301_PM_at	-0.0514732	-1.44048	0.159189	0.251546	1
GSE87466	SAMMSON	survival associated mitochondrial melanoma specific oncogenic non-coding RNA	101927152	1569544_PM_at	-0.0738166	-1.44647	0.159444	0.251883	1
GSE87466	HCN2	hyperpolarization activated cyclic nucleotide gated potassium channel 2	610	207592_PM_s_at	-0.0824455	-1.43944	0.159497	0.25196	2
GSE87466	LOC100130268	uncharacterized LOC100130268	100130268	1558336_PM_at	-0.0745422	-1.4455	0.159551	0.252038	1
GSE87466	KRTAP8-1	keratin associated protein 8-1	337879	1564974_PM_at	-0.0606719	-1.43966	0.15962	0.252132	1
GSE87466	TNFSF4	tumor necrosis factor superfamily member 4	7292	207426_PM_s_at	-0.180556	-1.4393	0.159657	0.252176	1
GSE87466	DTX2	deltex E3 ubiquitin ligase 2	113878	215732_PM_s_at	0.151957	1.44234	0.1597	0.252237	1
GSE87466	ZBTB22	zinc finger and BTB domain containing 22	9278	213081_PM_at	-0.0821757	-1.44189	0.15983	0.252413	1
GSE87466	KDM5C	lysine demethylase 5C	8242	202383_PM_at	0.135274	1.45059	0.159841	0.252423	2
GSE87466	DPYS	dihydropyrimidinase	1807	206065_PM_s_at	-0.0539437	-1.44019	0.159922	0.252507	1
GSE87466	LOC101927438	uncharacterized LOC101927438	101927438	1559787_PM_at	0.0969864	1.4428	0.160189	0.252888	1
GSE87466	C12orf29	chromosome 12 open reading frame 29	91298	228378_PM_at	0.332886	1.44847	0.160384	0.253134	2
GSE87466	ZBTB16	zinc finger and BTB domain containing 16	7704	205883_PM_at	0.30686	1.43984	0.160463	0.253204	1
GSE87466	TBX18	T-box 18	9096	233889_PM_at	-0.099154	-1.44743	0.160544	0.253294	4
GSE87466	LOC339568	uncharacterized LOC339568	339568	1562829_PM_at	-0.0725342	-1.44571	0.160545	0.253294	1
GSE87466	TBX10	T-box 10	347853	207689_PM_at	-0.162798	-1.43105	0.160643	0.253431	2
GSE87466	WDR46	WD repeat domain 46	9277	209196_PM_at	0.231397	1.44356	0.160695	0.253497	1
GSE87466	ADAM6	ADAM metallopeptidase domain 6 (pseudogene)	8755	237909_PM_at	-0.138999	-1.44178	0.160697	0.253497	1
GSE87466	AQP4-AS1	AQP4 antisense RNA 1	147429	1560751_PM_at	-0.059845	-1.4338	0.160739	0.253541	2
GSE87466	SELO	selenoprotein O	83642	233168_PM_s_at	-0.20683	-1.44322	0.160818	0.253615	2
GSE87466	CBX8	chromobox 8	57332	219755_PM_at	0.076523	1.44551	0.160957	0.253797	1
GSE87466	YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein	10897	202418_PM_at	0.10918	1.43597	0.160968	0.253807	1
GSE87466	FAM86B3P	family with sequence similarity 86, member A pseudogene	286042	234049_PM_at	-0.171771	-1.44033	0.161015	0.253874	4
GSE87466	GADD45B	growth arrest and DNA damage inducible beta	4616	209305_PM_s_at	0.195943	1.434	0.161021	0.253876	4
GSE87466	CDA	cytidine deaminase	978	205627_PM_at	0.226432	1.43658	0.161049	0.253895	1
GSE87466	PRR5	proline rich 5	55615	219168_PM_s_at	-0.229788	-1.44458	0.161095	0.253942	2
GSE87466	SPATA17	spermatogenesis associated 17	128153	1552269_PM_at	-0.0936982	-1.44455	0.161168	0.254009	2
GSE87466	LOC644090	uncharacterized LOC644090	644090	1562749_PM_at	-0.0765887	-1.43693	0.161197	0.254031	2
GSE87466	KATNB1	katanin regulatory subunit B1	10300	229077_PM_at	-0.0958486	-1.43881	0.161242	0.254085	3
GSE87466	LOC101927958	uncharacterized LOC101927958	101927958	1561499_PM_at	-0.0582128	-1.42324	0.16132	0.254179	1
GSE87466	MED4	mediator complex subunit 4	29079	222438_PM_at	-0.245165	-1.44303	0.161371	0.254238	2
GSE87466	TSIX	TSIX transcript, XIST antisense RNA	9383	231592_PM_at	0.803657	1.43149	0.161395	0.254268	1
GSE87466	ACTRT2	actin related protein T2	140625	237360_PM_at	-0.0924003	-1.4428	0.161416	0.254294	1
GSE87466	TCEAL9	transcription elongation factor A like 9	51186	217975_PM_at	-0.203022	-1.44293	0.161454	0.254346	1
GSE87466	PRKAR1AP1	protein kinase cAMP-dependent type I regulatory subunit alpha pseudogene 1	5574	217361_PM_at	-0.0759548	-1.43811	0.161617	0.254552	1
GSE87466	LONRF2	LON peptidase N-terminal domain and ring finger 2	164832	235977_PM_at	-0.0623783	-1.42916	0.161631	0.254563	2
GSE87466	SERHL2	serine hydrolase-like 2	253190	217284_PM_x_at	0.145642	1.43794	0.161834	0.254842	3
GSE87466	PTGES2	prostaglandin E synthase 2	80142	218083_PM_at	-0.117797	-1.43818	0.161881	0.254909	1
GSE87466	TCEB1	transcription elongation factor B subunit 1	6921	202823_PM_at	0.195952	1.43875	0.161906	0.254934	2
GSE87466	CUL4A	cullin 4A	8451	201424_PM_s_at	-0.103011	-1.43348	0.161941	0.254971	5
GSE87466	TRIM63	tripartite motif containing 63	84676	236972_PM_at	-0.0630317	-1.42888	0.16198	0.255021	1
GSE87466	ZNF321P	zinc finger protein 321, pseudogene	399669	1558887_PM_at	-0.303213	-1.43639	0.162091	0.255144	2
GSE87466	LINC00566	long intergenic non-protein coding RNA 566	100861547	1569983_PM_at	-0.0696217	-1.43936	0.162146	0.255209	1
GSE87466	KIAA1614	KIAA1614	57710	215367_PM_at	-0.053964	-1.42033	0.162185	0.255263	1
GSE87466	CRYZ	crystallin zeta	1429	202950_PM_at	0.209516	1.43922	0.162228	0.255294	1
GSE87466	RBM22	RNA binding motif protein 22	55696	224068_PM_x_at	-0.111737	-1.43502	0.162253	0.255318	4
GSE87466	MAP3K10	mitogen-activated protein kinase kinase kinase 10	4294	206362_PM_x_at	-0.0771141	-1.4255	0.162519	0.255671	1
GSE87466	TESK1	testis-specific kinase 1	7016	204106_PM_at	-0.173858	-1.44004	0.162633	0.255831	1
GSE87466	PRDM14	PR/SET domain 14	63978	220714_PM_at	-0.112691	-1.43896	0.162635	0.255831	1
GSE87466	PGM5P1	phosphoglucomutase 5 pseudogene 1	653394	1560431_PM_at	-0.0631013	-1.42362	0.162659	0.255854	1
GSE87466	SEC24B-AS1	SEC24B antisense RNA 1	100533182	1569713_PM_at	-0.135367	-1.43826	0.162687	0.255883	1
GSE87466	CCDC151	coiled-coil domain containing 151	115948	230807_PM_at	-0.0891258	-1.43185	0.162871	0.256143	1
GSE87466	ZSWIM8-AS1	ZSWIM8 antisense RNA 1	100507331	214867_PM_at	0.277256	1.43569	0.163039	0.256371	1
GSE87466	ETNPPL	ethanolamine-phosphate phospho-lyase	64850	221008_PM_s_at	-0.0538493	-1.42963	0.163052	0.256384	1
GSE87466	CETN3	centrin 3	1070	209662_PM_at	-0.226024	-1.43993	0.163098	0.256432	1
GSE87466	MRPL36	mitochondrial ribosomal protein L36	64979	224331_PM_s_at	0.161598	1.43799	0.163119	0.256438	1
GSE87466	EIF3E	eukaryotic translation initiation factor 3 subunit E	3646	208697_PM_s_at	-0.0834967	-1.43484	0.163249	0.256576	1
GSE87466	GATSL2	GATS protein like 2	729438	225906_PM_at	0.138901	1.43691	0.163264	0.256586	1
GSE87466	KRTAP4-12	keratin associated protein 4-12	83755	224269_PM_at	-0.0694489	-1.43761	0.163349	0.256674	1
GSE87466	RAP2A	RAP2A, member of RAS oncogene family	5911	225585_PM_at	0.254264	1.43899	0.163363	0.256688	3
GSE87466	KIF3B	kinesin family member 3B	9371	225205_PM_at	-0.138109	-1.43797	0.163394	0.256724	2
GSE87466	ZFAND4	zinc finger AN1-type containing 4	93550	223624_PM_at	-0.192311	-1.43189	0.163445	0.256795	2
GSE87466	AGK	acylglycerol kinase	55750	1555610_PM_at	-0.0325342	-1.41935	0.163529	0.25689	3
GSE87466	MAFG	MAF bZIP transcription factor G	4097	224466_PM_s_at	0.158057	1.43687	0.16354	0.2569	2
GSE87466	SARNP	SAP domain containing ribonucleoprotein	84324	224914_PM_s_at	0.1482	1.4372	0.163586	0.256957	2
GSE87466	MRPL24	mitochondrial ribosomal protein L24	79590	218270_PM_at	-0.161665	-1.43234	0.163606	0.25696	1
GSE87466	TNNI3K	TNNI3 interacting kinase	51086	220415_PM_at	-0.0743305	-1.43572	0.163669	0.257022	1
GSE87466	MED31	mediator complex subunit 31	51003	219318_PM_x_at	-0.302573	-1.43601	0.163718	0.257069	3
GSE87466	PPEF1	protein phosphatase with EF-hand domain 1	5475	206547_PM_s_at	-0.0839731	-1.43059	0.163756	0.257113	1
GSE87466	UMAD1	UBAP1-MVB12-associated (UMA) domain containing 1	729852	226596_PM_x_at	-0.148523	-1.43302	0.163787	0.257126	1
GSE87466	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6	9829	204720_PM_s_at	0.246483	1.43222	0.16383	0.257179	2
GSE87466	ASH1L	ASH1 like histone lysine methyltransferase	55870	222667_PM_s_at	0.314535	1.43325	0.163844	0.257186	3
GSE87466	MROH9	maestro heat like repeat family member 9	80133	221182_PM_at	-0.067299	-1.43185	0.163883	0.257232	1
GSE87466	PHEX-AS1	PHEX antisense RNA 1	100873942	1558666_PM_at	-0.0819693	-1.43182	0.164029	0.257432	1
GSE87466	NYNRIN	NYN domain and retroviral integrase containing	57523	220911_PM_s_at	-0.21781	-1.4321	0.164047	0.257453	1
GSE87466	MANEAL	mannosidase endo-alpha like	149175	231564_PM_at	0.140605	1.41568	0.164084	0.257496	2
GSE87466	EIF2A	eukaryotic translation initiation factor 2A	83939	223015_PM_at	0.184001	1.43663	0.16433	0.257808	1
GSE87466	TMEM74	transmembrane protein 74	157753	1552520_PM_at	-0.276234	-1.43131	0.164378	0.257861	3
GSE87466	ZNF695	zinc finger protein 695	57116	208273_PM_at	0.0575391	1.43054	0.164429	0.257934	1
GSE87466	LOC105372607	uncharacterized LOC105372607	105372607	1556867_PM_at	-0.119641	-1.42639	0.164439	0.257942	1
GSE87466	CES4A	carboxylesterase 4A	283848	228903_PM_at	-0.156295	-1.42973	0.164585	0.258134	1
GSE87466	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2	157570	241252_PM_at	-0.0936072	-1.43282	0.164582	0.258134	4
GSE87466	MARCH10	membrane associated ring-CH-type finger 10	162333	230824_PM_at	-0.0995026	-1.42757	0.164631	0.258192	1
GSE87466	KCNQ3	potassium voltage-gated channel subfamily Q member 3	3786	206573_PM_at	-0.0824284	-1.42509	0.164699	0.258269	2
GSE87466	SUZ12P1	SUZ12 polycomb repressive complex 2 subunit pseudogene 1	440423	217704_PM_x_at	-0.0660568	-1.42088	0.16479	0.258389	3
GSE87466	EIF3C	eukaryotic translation initiation factor 3 subunit C	8663	236700_PM_at	0.139306	1.40719	0.164948	0.258577	1
GSE87466	MAPK7	mitogen-activated protein kinase 7	5598	35617_PM_at	0.0973491	1.41783	0.16501	0.258638	2
GSE87466	GTF2E1	general transcription factor IIE subunit 1	2960	205930_PM_at	0.141073	1.43014	0.165019	0.258644	1
GSE87466	LINC00116	long intergenic non-protein coding RNA 116	205251	228614_PM_at	-0.20317	-1.42788	0.16558	0.2594	1
GSE87466	DMRTC2	DMRT like family C2	63946	236811_PM_at	-0.0692698	-1.4238	0.165634	0.25946	1
GSE87466	YIPF3	Yip1 domain family member 3	25844	216338_PM_s_at	-0.109864	-1.42652	0.165696	0.259542	1
GSE87466	FANCD2	Fanconi anemia complementation group D2	2177	242560_PM_at	0.204628	1.4271	0.165819	0.259643	4
GSE87466	CTD-2194D22.4	uncharacterized LOC101929081	101929081	1562811_PM_at	-0.0746719	-1.4236	0.165822	0.259643	1
GSE87466	FNBP1L	formin binding protein 1 like	54874	215017_PM_s_at	-0.178414	-1.41645	0.165889	0.25974	1
GSE87466	RC3H1	ring finger and CCCH-type domains 1	149041	225893_PM_at	-0.127308	-1.42493	0.165986	0.25987	2
GSE87466	C8orf44	chromosome 8 open reading frame 44	56260	220216_PM_at	-0.0713233	-1.41909	0.166075	0.259994	3
GSE87466	LOC100286895	cell division cycle 27 homolog pseudogene	100286895	214236_PM_at	0.103018	1.42035	0.16616	0.260096	1
GSE87466	FAM206A	family with sequence similarity 206 member A	54942	218998_PM_at	-0.108432	-1.42075	0.166223	0.260151	1
GSE87466	LOC285043	uncharacterized LOC285043	285043	1559605_PM_a_at	-0.0983504	-1.4237	0.166271	0.260197	1
GSE87466	PAN2	PAN2 poly(A) specific ribonuclease subunit	9924	203117_PM_s_at	0.173489	1.42727	0.16629	0.260219	1
GSE87466	DIO2-AS1	DIO2 antisense RNA 1	100628307	1562827_PM_at	-0.0465048	-1.41195	0.16631	0.260243	1
GSE87466	RHPN1	rhophilin Rho GTPase binding protein 1	114822	235998_PM_at	0.085631	1.40855	0.166343	0.260272	2
GSE87466	TMEM100	transmembrane protein 100	55273	219230_PM_at	-0.224066	-1.41356	0.166434	0.260377	1
GSE87466	GTF2H2B	general transcription factor IIH subunit 2B (pseudogene)	653238	230177_PM_at	-0.267113	-1.42244	0.166505	0.26046	2
GSE87466	NCAPD2	non-SMC condensin I complex subunit D2	9918	201774_PM_s_at	0.187621	1.42641	0.166504	0.26046	1
GSE87466	HSPA1A	heat shock protein family A (Hsp70) member 1A	3303	200799_PM_at	-0.0899269	-1.42072	0.166543	0.260503	1
GSE87466	NMRK1	nicotinamide riboside kinase 1	54981	1562761_PM_at	0.104043	1.41838	0.166587	0.26055	2
GSE87466	LOR	loricrin	4014	207720_PM_at	-0.0532302	-1.40446	0.166713	0.260702	1
GSE87466	TMEM170B	transmembrane protein 170B	100113407	235798_PM_at	0.200823	1.4215	0.16679	0.260815	1
GSE87466	DIEXF	digestive organ expansion factor homolog (zebrafish)	27042	220251_PM_at	-0.152	-1.41641	0.166849	0.260877	4
GSE87466	ZNF792	zinc finger protein 792	126375	235052_PM_at	0.174967	1.42252	0.166873	0.260898	1
GSE87466	ZNF652	zinc finger protein 652	22834	235577_PM_at	0.261635	1.42215	0.166976	0.261001	4
GSE87466	ZDHHC15	zinc finger DHHC-type containing 15	158866	1552557_PM_a_at	-0.0784887	-1.42374	0.166988	0.261005	1
GSE87466	HTT	huntingtin	3064	202390_PM_s_at	-0.231153	-1.42523	0.167191	0.261285	2
GSE87466	TNRC6B	trinucleotide repeat containing 6B	23112	229036_PM_at	-0.15476	-1.42206	0.167354	0.26151	7
GSE87466	GRIK1-AS1	GRIK1 antisense RNA 1	642976	1554203_PM_at	-0.0855491	-1.4179	0.167365	0.26152	1
GSE87466	ZNF615	zinc finger protein 615	284370	241827_PM_at	-0.135838	-1.41924	0.167401	0.261565	1
GSE87466	DPYSL5	dihydropyrimidinase like 5	56896	224100_PM_s_at	-0.0763218	-1.41973	0.167446	0.261609	2
GSE87466	AKAP10	A-kinase anchoring protein 10	11216	236006_PM_s_at	0.288384	1.42046	0.167453	0.261612	4
GSE87466	LHCGR	luteinizing hormone/choriogonadotropin receptor	3973	207240_PM_s_at	0.0487915	1.41347	0.167514	0.2617	1
GSE87466	GRM6	glutamate metabotropic receptor 6	2916	208035_PM_at	-0.119637	-1.41456	0.167554	0.261742	1
GSE87466	PLD5	phospholipase D family member 5	200150	1563933_PM_a_at	-0.121888	-1.4256	0.167568	0.261755	1
GSE87466	RBM41	RNA binding motif protein 41	55285	219754_PM_at	0.318126	1.42605	0.16758	0.261766	2
GSE87466	MTTP	microsomal triglyceride transfer protein	4547	205675_PM_at	0.140088	1.39542	0.167597	0.261785	1
GSE87466	USP45	ubiquitin specific peptidase 45	85015	224441_PM_s_at	-0.147557	-1.41811	0.167638	0.261827	3
GSE87466	CCDC91	coiled-coil domain containing 91	55297	1570571_PM_at	0.174859	1.4131	0.167792	0.262018	2
GSE87466	RIN3	Ras and Rab interactor 3	79890	220439_PM_at	-0.083333	-1.4181	0.167852	0.262101	5
GSE87466	CCM2	CCM2 scaffolding protein	83605	223164_PM_at	0.0884417	1.41237	0.168022	0.262292	1
GSE87466	PDILT	protein disulfide isomerase like, testis expressed	204474	1554970_PM_at	-0.0741475	-1.4178	0.168206	0.262541	1
GSE87466	ANKRD26P3	ankyrin repeat domain 26 pseudogene 3	100101938	1569996_PM_at	-0.180541	-1.41557	0.16824	0.262587	1
GSE87466	PCGF5	polycomb group ring finger 5	84333	227935_PM_s_at	-0.14504	-1.40842	0.16835	0.262715	5
GSE87466	LENEP	lens epithelial protein	55891	221115_PM_s_at	-0.0826041	-1.41141	0.168351	0.262715	1
GSE87466	EXO1	exonuclease 1	9156	204603_PM_at	0.181045	1.41572	0.168389	0.262767	1
GSE87466	PCDHGC5	protocadherin gamma subfamily C, 5	56097	224536_PM_s_at	-0.0736826	-1.4144	0.168566	0.262998	2
GSE87466	PAICS	phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazolesuccinocarboxamide synthase	10606	201014_PM_s_at	0.164096	1.41516	0.168689	0.263123	3
GSE87466	NACA2	nascent polypeptide associated complex alpha subunit 2	342538	222224_PM_at	-0.101113	-1.41344	0.168797	0.263231	1
GSE87466	ATG2B	autophagy related 2B	55102	219164_PM_s_at	0.147785	1.41833	0.168842	0.263286	4
GSE87466	RBM5	RNA binding motif protein 5	10181	201394_PM_s_at	0.201742	1.41579	0.16892	0.263392	3
GSE87466	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D	8493	230330_PM_at	-0.0692092	-1.40002	0.168926	0.263392	2
GSE87466	LINC00557	long intergenic non-protein coding RNA 557	100861544	233661_PM_at	-0.106896	-1.40398	0.16894	0.263394	1
GSE87466	GPAA1	glycosylphosphatidylinositol anchor attachment 1	8733	211060_PM_x_at	-0.188307	-1.41181	0.169005	0.263472	3
GSE87466	IGFBP7-AS1	IGFBP7 antisense RNA 1	255130	1557395_PM_at	-0.0396617	-1.40754	0.169009	0.263472	1
GSE87466	ASIP	agouti signaling protein	434	214498_PM_at	-0.288156	-1.42556	0.16902	0.263481	1
GSE87466	PLRG1	pleiotropic regulator 1	5356	227246_PM_at	-0.213549	-1.41909	0.16906	0.263508	2
GSE87466	DDX27	DEAD-box helicase 27	55661	221780_PM_s_at	0.149423	1.41831	0.169053	0.263508	3
GSE87466	YAE1D1	Yae1 domain containing 1	57002	223433_PM_at	-0.201688	-1.41398	0.169297	0.26383	1
GSE87466	SIX3	SIX homeobox 3	6496	244288_PM_s_at	-0.0558238	-1.41085	0.169496	0.264095	3
GSE87466	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16	170690	238125_PM_at	-0.0942184	-1.40727	0.169688	0.264349	1
GSE87466	AP4S1	adaptor related protein complex 4 sigma 1 subunit	11154	210278_PM_s_at	0.107463	1.40824	0.169716	0.264378	4
GSE87466	TP53I11	tumor protein p53 inducible protein 11	9537	216919_PM_at	-0.114977	-1.40703	0.16978	0.26447	3
GSE87466	LRRTM2	leucine rich repeat transmembrane neuronal 2	26045	206408_PM_at	0.226781	1.41276	0.169794	0.264477	1
GSE87466	VEGFB	vascular endothelial growth factor B	7423	203683_PM_s_at	0.107743	1.40901	0.169847	0.264537	1
GSE87466	LOC101929133	uncharacterized LOC101929133	101929133	1562922_PM_at	0.10536	1.40679	0.169929	0.264632	1
GSE87466	LOC100128727	uncharacterized LOC100128727	100128727	240395_PM_at	-0.0537744	-1.41258	0.169952	0.264648	1
GSE87466	TMEM196	transmembrane protein 196	256130	236705_PM_at	-0.0449601	-1.39997	0.170001	0.264694	2
GSE87466	LOC100131170	uncharacterized LOC100131170	100131170	1556145_PM_a_at	-0.100418	-1.40733	0.17009	0.264772	1
GSE87466	MAP2	microtubule associated protein 2	4133	225540_PM_at	0.252156	1.40778	0.170226	0.264939	2
GSE87466	TEX30	testis expressed 30	93081	213346_PM_at	0.160245	1.41066	0.170475	0.265281	1
GSE87466	CSNK1G1	casein kinase 1 gamma 1	53944	231920_PM_s_at	0.19862	1.39999	0.170601	0.265462	4
GSE87466	RPLP1	ribosomal protein lateral stalk subunit P1	6176	244191_PM_at	-0.0844959	-1.40583	0.170629	0.265483	2
GSE87466	CCNDBP1	cyclin D1 binding protein 1	23582	223084_PM_s_at	-0.231037	-1.41244	0.170668	0.265513	1
GSE87466	GOLGA6L9	golgin A6 family-like 9	440295	213212_PM_x_at	0.291576	1.41657	0.170787	0.265664	1
GSE87466	SLC25A14	solute carrier family 25 member 14	9016	211855_PM_s_at	-0.100796	-1.40949	0.170794	0.265664	2
GSE87466	TMEM128	transmembrane protein 128	85013	225462_PM_at	-0.231141	-1.40981	0.170805	0.265673	1
GSE87466	F11R	F11 receptor	50848	222354_PM_at	-0.262411	-1.40274	0.17088	0.265767	4
GSE87466	HAUS4	HAUS augmin like complex subunit 4	54930	218383_PM_at	-0.145968	-1.41044	0.170966	0.265879	1
GSE87466	LINC00311	long intergenic non-protein coding RNA 311	197196	1552856_PM_at	-0.0602059	-1.39933	0.171056	0.265996	1
GSE87466	STK16	serine/threonine kinase 16	8576	209622_PM_at	-0.192128	-1.40986	0.171152	0.266115	2
GSE87466	FAM221B	family with sequence similarity 221 member B	392307	240871_PM_at	-0.0995371	-1.39362	0.171307	0.266341	1
GSE87466	YY1AP1	YY1 associated protein 1	55249	217836_PM_s_at	0.161249	1.4088	0.171314	0.266344	3
GSE87466	SSBP2	single stranded DNA binding protein 2	23635	238483_PM_at	-0.0640432	-1.40648	0.17138	0.266439	4
GSE87466	LRIF1	ligand dependent nuclear receptor interacting factor 1	55791	220235_PM_s_at	0.227149	1.4076	0.171448	0.266484	1
GSE87466	KRTAP9-8	keratin associated protein 9-8	83901	234639_PM_x_at	-0.0991322	-1.4043	0.17156	0.266651	1
GSE87466	JTB	jumping translocation breakpoint	10899	200048_PM_s_at	-0.106498	-1.40822	0.171815	0.266994	3
GSE87466	C21orf62	chromosome 21 open reading frame 62	56245	220543_PM_at	0.100487	1.40053	0.17182	0.266994	2
GSE87466	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1	3337	200664_PM_s_at	0.146361	1.3999	0.17191	0.267081	2
GSE87466	TGDS	TDP-glucose 4,6-dehydratase	23483	208249_PM_s_at	0.320081	1.40597	0.171927	0.2671	2
GSE87466	KHDC3L	KH domain containing 3 like, subcortical maternal complex member	154288	231474_PM_at	-0.119215	-1.40321	0.171962	0.267147	1
GSE87466	KIAA0753	KIAA0753	9851	204711_PM_at	0.115881	1.39732	0.171989	0.267173	1
GSE87466	SLC18A3	solute carrier family 18 member A3	6572	207150_PM_at	-0.0996215	-1.4001	0.172044	0.267251	1
GSE87466	SPESP1	sperm equatorial segment protein 1	246777	229352_PM_at	0.200818	1.39478	0.172086	0.267286	1
GSE87466	RSL1D1	ribosomal L1 domain containing 1	26156	212018_PM_s_at	0.204847	1.40493	0.172101	0.267302	3
GSE87466	BMP8A	bone morphogenetic protein 8a	353500	207866_PM_at	-0.117537	-1.4003	0.172169	0.267392	3
GSE87466	C19orf44	chromosome 19 open reading frame 44	84167	232730_PM_at	0.139255	1.40359	0.172238	0.267469	2
GSE87466	PRKY	protein kinase, Y-linked, pseudogene	5616	206279_PM_at	-0.244272	-1.39801	0.172314	0.267572	2
GSE87466	TM9SF2	transmembrane 9 superfamily member 2	9375	201078_PM_at	0.13998	1.40548	0.172365	0.267625	1
GSE87466	RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	65059	225186_PM_at	0.159875	1.39012	0.172465	0.267753	5
