patient_assignment	tissue_assignment	disease_assignment	celltype	gene_symbol	n_cells	sum_counts	detected_cells	detection_fraction	total_umi	log1p_cpm
U3	R	diseased	B:B17	IL7	12	0	0	0	85287	0
U3	R	diseased	B:B17	ITGAM	12	0	0	0	85287	0
U3	R	diseased	B:B17	ITGAX	12	0	0	0	85287	0
U3	R	diseased	B:B17	JAK1	12	1	1	0.0833333	85287	0.110871
U3	R	diseased	B:B17	LYZ	12	0	0	0	85287	0
U3	R	diseased	B:B17	MAFB	12	0	0	0	85287	0
U3	R	diseased	B:B17	MAP1LC3B	12	4	4	0.333333	85287	0.384585
U3	R	diseased	B:B17	MAPK14	12	0	0	0	85287	0
U3	R	diseased	B:B17	NFKB1	12	0	0	0	85287	0
U3	R	diseased	B:B17	NLRP3	12	0	0	0	85287	0
U3	R	diseased	B:B17	OSM	12	0	0	0	85287	0
U3	R	diseased	B:B17	PARP1	12	3	3	0.25	85287	0.301403
U3	R	diseased	B:B17	PIAS1	12	2	2	0.166667	85287	0.210668
U3	R	diseased	B:B17	PKM	12	5	5	0.416667	85287	0.461376
U3	R	diseased	B:B17	PRKAA1	12	0	0	0	85287	0
U3	R	diseased	B:B17	PTGS2	12	0	0	0	85287	0
U3	R	diseased	B:B17	RELA	12	0	0	0	85287	0
U3	R	diseased	B:B17	SH3KBP1	12	1	1	0.0833333	85287	0.110871
U3	R	diseased	B:B17	SMAD3	12	1	1	0.0833333	85287	0.110871
U3	R	diseased	B:B17	SOD1	12	5	4	0.333333	85287	0.461376
U3	R	diseased	B:B17	STAT3	12	4	4	0.333333	85287	0.384585
U3	R	diseased	B:B17	STAT5A	12	0	0	0	85287	0
U3	R	diseased	B:B17	SYK	12	1	1	0.0833333	85287	0.110871
U3	R	diseased	B:B17	TLR4	12	0	0	0	85287	0
U3	R	diseased	B:B17	TNF	12	0	0	0	85287	0
U3	R	diseased	B:B2	ACTA2	338	2	2	0.00591716	906992	0.0218113
U3	R	diseased	B:B2	AHR	338	20	20	0.0591716	906992	0.199268
U3	R	diseased	B:B2	AKT1	338	6	6	0.0177515	906992	0.0640566
U3	R	diseased	B:B2	ARNTL	338	8	8	0.0236686	906992	0.0845283
U3	R	diseased	B:B2	BCL6	338	12	12	0.035503	906992	0.124256
U3	R	diseased	B:B2	BECN1	338	33	31	0.091716	906992	0.310304
U3	R	diseased	B:B2	BLNK	338	118	98	0.289941	906992	0.833345
U3	R	diseased	B:B2	BRD4	338	53	48	0.142012	906992	0.460174
U3	R	diseased	B:B2	CAT	338	25	24	0.0710059	906992	0.243445
U3	R	diseased	B:B2	CD4	338	0	0	0	906992	0
U3	R	diseased	B:B2	CD86	338	13	12	0.035503	906992	0.133946
U3	R	diseased	B:B2	CREB1	338	32	30	0.0887574	906992	0.302187
U3	R	diseased	B:B2	CTNNB1	338	33	30	0.0887574	906992	0.310304
U3	R	diseased	B:B2	DNMT1	338	19	18	0.0532544	906992	0.190194
U3	R	diseased	B:B2	FOXP3	338	1	1	0.00295858	906992	0.0109651
U3	R	diseased	B:B2	GABPA	338	10	10	0.0295858	906992	0.104589
U3	R	diseased	B:B2	HIF1A	338	107	86	0.254438	906992	0.779198
U3	R	diseased	B:B2	HMOX1	338	6	6	0.0177515	906992	0.0640566
U3	R	diseased	B:B2	ICAM1	338	71	59	0.174556	906992	0.578189
U3	R	diseased	B:B2	IFNG	338	5	3	0.00887574	906992	0.0536614
U3	R	diseased	B:B2	IL15	338	11	11	0.0325444	906992	0.114471
U3	R	diseased	B:B2	IL1B	338	1	1	0.00295858	906992	0.0109651
U3	R	diseased	B:B2	IL7	338	22	22	0.0650888	906992	0.217174
U3	R	diseased	B:B2	ITGAM	338	4	4	0.0118343	906992	0.043157
U3	R	diseased	B:B2	ITGAX	338	2	1	0.00295858	906992	0.0218113
U3	R	diseased	B:B2	JAK1	338	189	131	0.387574	906992	1.12617
U3	R	diseased	B:B2	LYZ	338	1	1	0.00295858	906992	0.0109651
U3	R	diseased	B:B2	MAFB	338	0	0	0	906992	0
U3	R	diseased	B:B2	MAP1LC3B	338	205	141	0.41716	906992	1.18179
U3	R	diseased	B:B2	MAPK14	338	1	1	0.00295858	906992	0.0109651
U3	R	diseased	B:B2	NFKB1	338	32	28	0.0828402	906992	0.302187
U3	R	diseased	B:B2	NLRP3	338	0	0	0	906992	0
U3	R	diseased	B:B2	OSM	338	0	0	0	906992	0
U3	R	diseased	B:B2	PARP1	338	102	77	0.227811	906992	0.753582
U3	R	diseased	B:B2	PIAS1	338	78	66	0.195266	906992	0.620569
U3	R	diseased	B:B2	PKM	338	122	101	0.298817	906992	0.85233
U3	R	diseased	B:B2	PRKAA1	338	22	21	0.0621302	906992	0.217174
U3	R	diseased	B:B2	PTGS2	338	0	0	0	906992	0
U3	R	diseased	B:B2	RELA	338	32	32	0.0946746	906992	0.302187
U3	R	diseased	B:B2	SH3KBP1	338	64	53	0.156805	906992	0.533934
U3	R	diseased	B:B2	SMAD3	338	20	20	0.0591716	906992	0.199268
U3	R	diseased	B:B2	SOD1	338	179	132	0.390533	906992	1.08976
U3	R	diseased	B:B2	STAT3	338	99	79	0.233728	906992	0.737891
U3	R	diseased	B:B2	STAT5A	338	15	14	0.0414201	906992	0.153049
U3	R	diseased	B:B2	SYK	338	82	72	0.213018	906992	0.644003
U3	R	diseased	B:B2	TLR4	338	2	2	0.00591716	906992	0.0218113
U3	R	diseased	B:B2	TNF	338	132	58	0.171598	906992	0.898273
U3	R	diseased	B:B3	ACTA2	3	0	0	0	5830	0
U3	R	diseased	B:B3	AHR	3	0	0	0	5830	0
U3	R	diseased	B:B3	AKT1	3	0	0	0	5830	0
U3	R	diseased	B:B3	ARNTL	3	0	0	0	5830	0
U3	R	diseased	B:B3	BCL6	3	0	0	0	5830	0
U3	R	diseased	B:B3	BECN1	3	0	0	0	5830	0
U3	R	diseased	B:B3	BLNK	3	0	0	0	5830	0
U3	R	diseased	B:B3	BRD4	3	0	0	0	5830	0
U3	R	diseased	B:B3	CAT	3	0	0	0	5830	0
U3	R	diseased	B:B3	CD4	3	0	0	0	5830	0
U3	R	diseased	B:B3	CD86	3	0	0	0	5830	0
U3	R	diseased	B:B3	CREB1	3	0	0	0	5830	0
U3	R	diseased	B:B3	CTNNB1	3	0	0	0	5830	0
U3	R	diseased	B:B3	DNMT1	3	0	0	0	5830	0
U3	R	diseased	B:B3	FOXP3	3	0	0	0	5830	0
U3	R	diseased	B:B3	GABPA	3	0	0	0	5830	0
U3	R	diseased	B:B3	HIF1A	3	0	0	0	5830	0
U3	R	diseased	B:B3	HMOX1	3	0	0	0	5830	0
U3	R	diseased	B:B3	ICAM1	3	0	0	0	5830	0
U3	R	diseased	B:B3	IFNG	3	0	0	0	5830	0
U3	R	diseased	B:B3	IL15	3	0	0	0	5830	0
U3	R	diseased	B:B3	IL1B	3	0	0	0	5830	0
U3	R	diseased	B:B3	IL7	3	0	0	0	5830	0
U3	R	diseased	B:B3	ITGAM	3	1	1	0.333333	5830	0.99889
U3	R	diseased	B:B3	ITGAX	3	0	0	0	5830	0
U3	R	diseased	B:B3	JAK1	3	3	2	0.666667	5830	1.81577
U3	R	diseased	B:B3	LYZ	3	0	0	0	5830	0
U3	R	diseased	B:B3	MAFB	3	0	0	0	5830	0
U3	R	diseased	B:B3	MAP1LC3B	3	0	0	0	5830	0
U3	R	diseased	B:B3	MAPK14	3	0	0	0	5830	0
U3	R	diseased	B:B3	NFKB1	3	0	0	0	5830	0
U3	R	diseased	B:B3	NLRP3	3	0	0	0	5830	0
U3	R	diseased	B:B3	OSM	3	0	0	0	5830	0
U3	R	diseased	B:B3	PARP1	3	0	0	0	5830	0
U3	R	diseased	B:B3	PIAS1	3	1	1	0.333333	5830	0.99889
U3	R	diseased	B:B3	PKM	3	3	2	0.666667	5830	1.81577
U3	R	diseased	B:B3	PRKAA1	3	0	0	0	5830	0
U3	R	diseased	B:B3	PTGS2	3	0	0	0	5830	0
U3	R	diseased	B:B3	RELA	3	0	0	0	5830	0
U3	R	diseased	B:B3	SH3KBP1	3	0	0	0	5830	0
U3	R	diseased	B:B3	SMAD3	3	0	0	0	5830	0
U3	R	diseased	B:B3	SOD1	3	0	0	0	5830	0
U3	R	diseased	B:B3	STAT3	3	1	1	0.333333	5830	0.99889
U3	R	diseased	B:B3	STAT5A	3	0	0	0	5830	0
U3	R	diseased	B:B3	SYK	3	2	1	0.333333	5830	1.48852
U3	R	diseased	B:B3	TLR4	3	0	0	0	5830	0
U3	R	diseased	B:B3	TNF	3	0	0	0	5830	0
U3	R	diseased	B:B4	ACTA2	98	4	3	0.0306122	240110	0.154085
U3	R	diseased	B:B4	AHR	98	6	6	0.0612245	240110	0.223052
U3	R	diseased	B:B4	AKT1	98	2	2	0.0204082	240110	0.0800075
U3	R	diseased	B:B4	ARNTL	98	0	0	0	240110	0
U3	R	diseased	B:B4	BCL6	98	3	3	0.0306122	240110	0.117732
U3	R	diseased	B:B4	BECN1	98	9	9	0.0918367	240110	0.318329
U3	R	diseased	B:B4	BLNK	98	41	32	0.326531	240110	0.996044
U3	R	diseased	B:B4	BRD4	98	6	6	0.0612245	240110	0.223052
U3	R	diseased	B:B4	CAT	98	9	9	0.0918367	240110	0.318329
U3	R	diseased	B:B4	CD4	98	0	0	0	240110	0
U3	R	diseased	B:B4	CD86	98	12	12	0.122449	240110	0.405312
U3	R	diseased	B:B4	CREB1	98	9	9	0.0918367	240110	0.318329
U3	R	diseased	B:B4	CTNNB1	98	6	6	0.0612245	240110	0.223052
U3	R	diseased	B:B4	DNMT1	98	7	7	0.0714286	240110	0.25583
U3	R	diseased	B:B4	FOXP3	98	0	0	0	240110	0
U3	R	diseased	B:B4	GABPA	98	1	1	0.0102041	240110	0.0408037
U3	R	diseased	B:B4	HIF1A	98	30	27	0.27551	240110	0.810676
U3	R	diseased	B:B4	HMOX1	98	2	2	0.0204082	240110	0.0800075
U3	R	diseased	B:B4	ICAM1	98	7	6	0.0612245	240110	0.25583
U3	R	diseased	B:B4	IFNG	98	2	1	0.0102041	240110	0.0800075
U3	R	diseased	B:B4	IL15	98	1	1	0.0102041	240110	0.0408037
U3	R	diseased	B:B4	IL1B	98	0	0	0	240110	0
U3	R	diseased	B:B4	IL7	98	6	6	0.0612245	240110	0.223052
U3	R	diseased	B:B4	ITGAM	98	8	8	0.0816327	240110	0.287568
U3	R	diseased	B:B4	ITGAX	98	0	0	0	240110	0
U3	R	diseased	B:B4	JAK1	98	48	40	0.408163	240110	1.09831
U3	R	diseased	B:B4	LYZ	98	0	0	0	240110	0
U3	R	diseased	B:B4	MAFB	98	0	0	0	240110	0
U3	R	diseased	B:B4	MAP1LC3B	98	50	38	0.387755	240110	1.1257
U3	R	diseased	B:B4	MAPK14	98	1	1	0.0102041	240110	0.0408037
U3	R	diseased	B:B4	NFKB1	98	1	1	0.0102041	240110	0.0408037
U3	R	diseased	B:B4	NLRP3	98	0	0	0	240110	0
U3	R	diseased	B:B4	OSM	98	1	1	0.0102041	240110	0.0408037
U3	R	diseased	B:B4	PARP1	98	25	25	0.255102	240110	0.713533
U3	R	diseased	B:B4	PIAS1	98	22	19	0.193878	240110	0.650368
U3	R	diseased	B:B4	PKM	98	40	32	0.326531	240110	0.980543
U3	R	diseased	B:B4	PRKAA1	98	5	4	0.0408163	240110	0.189163
U3	R	diseased	B:B4	PTGS2	98	0	0	0	240110	0
U3	R	diseased	B:B4	RELA	98	3	3	0.0306122	240110	0.117732
U3	R	diseased	B:B4	SH3KBP1	98	12	12	0.122449	240110	0.405312
U3	R	diseased	B:B4	SMAD3	98	4	4	0.0408163	240110	0.154085
U3	R	diseased	B:B4	SOD1	98	42	34	0.346939	240110	1.01131
U3	R	diseased	B:B4	STAT3	98	21	21	0.214286	240110	0.628395
U3	R	diseased	B:B4	STAT5A	98	6	6	0.0612245	240110	0.223052
U3	R	diseased	B:B4	SYK	98	30	25	0.255102	240110	0.810676
U3	R	diseased	B:B4	TLR4	98	0	0	0	240110	0
U3	R	diseased	B:B4	TNF	98	10	8	0.0816327	240110	0.348172
U3	R	diseased	B:B5	ACTA2	43	0	0	0	130882	0
U3	R	diseased	B:B5	AHR	43	5	3	0.0697674	130882	0.323549
U3	R	diseased	B:B5	AKT1	43	0	0	0	130882	0
U3	R	diseased	B:B5	ARNTL	43	1	1	0.0232558	130882	0.0736265
U3	R	diseased	B:B5	BCL6	43	0	0	0	130882	0
U3	R	diseased	B:B5	BECN1	43	5	4	0.0930233	130882	0.323549
U3	R	diseased	B:B5	BLNK	43	22	14	0.325581	130882	0.986154
U3	R	diseased	B:B5	BRD4	43	5	4	0.0930233	130882	0.323549
U3	R	diseased	B:B5	CAT	43	8	7	0.162791	130882	0.477003
U3	R	diseased	B:B5	CD4	43	0	0	0	130882	0
U3	R	diseased	B:B5	CD86	43	15	12	0.27907	130882	0.763638
U3	R	diseased	B:B5	CREB1	43	8	7	0.162791	130882	0.477003
U3	R	diseased	B:B5	CTNNB1	43	5	5	0.116279	130882	0.323549
U3	R	diseased	B:B5	DNMT1	43	4	3	0.0697674	130882	0.266677
U3	R	diseased	B:B5	FOXP3	43	0	0	0	130882	0
U3	R	diseased	B:B5	GABPA	43	2	2	0.0465116	130882	0.142202
U3	R	diseased	B:B5	HIF1A	43	20	17	0.395349	130882	0.927466
U3	R	diseased	B:B5	HMOX1	43	6	3	0.0697674	130882	0.377359
U3	R	diseased	B:B5	ICAM1	43	9	7	0.162791	130882	0.523332
U3	R	diseased	B:B5	IFNG	43	1	1	0.0232558	130882	0.0736265
U3	R	diseased	B:B5	IL15	43	2	2	0.0465116	130882	0.142202
U3	R	diseased	B:B5	IL1B	43	0	0	0	130882	0
U3	R	diseased	B:B5	IL7	43	1	1	0.0232558	130882	0.0736265
U3	R	diseased	B:B5	ITGAM	43	5	5	0.116279	130882	0.323549
U3	R	diseased	B:B5	ITGAX	43	9	9	0.209302	130882	0.523332
U3	R	diseased	B:B5	JAK1	43	29	20	0.465116	130882	1.16806
U3	R	diseased	B:B5	LYZ	43	0	0	0	130882	0
U3	R	diseased	B:B5	MAFB	43	0	0	0	130882	0
U3	R	diseased	B:B5	MAP1LC3B	43	40	21	0.488372	130882	1.40024
U3	R	diseased	B:B5	MAPK14	43	1	1	0.0232558	130882	0.0736265
U3	R	diseased	B:B5	NFKB1	43	1	1	0.0232558	130882	0.0736265
U3	R	diseased	B:B5	NLRP3	43	1	1	0.0232558	130882	0.0736265
U3	R	diseased	B:B5	OSM	43	0	0	0	130882	0
U3	R	diseased	B:B5	PARP1	43	20	14	0.325581	130882	0.927466
U3	R	diseased	B:B5	PIAS1	43	17	16	0.372093	130882	0.832422
U3	R	diseased	B:B5	PKM	43	30	15	0.348837	130882	1.19154
U3	R	diseased	B:B5	PRKAA1	43	1	1	0.0232558	130882	0.0736265
U3	R	diseased	B:B5	PTGS2	43	0	0	0	130882	0
U3	R	diseased	B:B5	RELA	43	2	2	0.0465116	130882	0.142202
U3	R	diseased	B:B5	SH3KBP1	43	17	12	0.27907	130882	0.832422
U3	R	diseased	B:B5	SMAD3	43	1	1	0.0232558	130882	0.0736265
U3	R	diseased	B:B5	SOD1	43	25	19	0.44186	130882	1.06819
U3	R	diseased	B:B5	STAT3	43	24	19	0.44186	130882	1.04159
U3	R	diseased	B:B5	STAT5A	43	3	3	0.0697674	130882	0.206375
U3	R	diseased	B:B5	SYK	43	22	16	0.372093	130882	0.986154
U3	R	diseased	B:B5	TLR4	43	0	0	0	130882	0
U3	R	diseased	B:B5	TNF	43	8	3	0.0697674	130882	0.477003
U3	R	diseased	B:B6	ACTA2	9	0	0	0	51174	0
U3	R	diseased	B:B6	AHR	9	0	0	0	51174	0
U3	R	diseased	B:B6	AKT1	9	0	0	0	51174	0
U3	R	diseased	B:B6	ARNTL	9	0	0	0	51174	0
U3	R	diseased	B:B6	BCL6	9	0	0	0	51174	0
U3	R	diseased	B:B6	BECN1	9	0	0	0	51174	0
U3	R	diseased	B:B6	BLNK	9	4	3	0.333333	51174	0.577538
U3	R	diseased	B:B6	BRD4	9	0	0	0	51174	0
U3	R	diseased	B:B6	CAT	9	0	0	0	51174	0
U3	R	diseased	B:B6	CD4	9	0	0	0	51174	0
U3	R	diseased	B:B6	CD86	9	1	1	0.111111	51174	0.178491
U3	R	diseased	B:B6	CREB1	9	0	0	0	51174	0
U3	R	diseased	B:B6	CTNNB1	9	0	0	0	51174	0
U3	R	diseased	B:B6	DNMT1	9	0	0	0	51174	0
U3	R	diseased	B:B6	FOXP3	9	0	0	0	51174	0
U3	R	diseased	B:B6	GABPA	9	1	1	0.111111	51174	0.178491
U3	R	diseased	B:B6	HIF1A	9	1	1	0.111111	51174	0.178491
U3	R	diseased	B:B6	HMOX1	9	0	0	0	51174	0
U3	R	diseased	B:B6	ICAM1	9	0	0	0	51174	0
U3	R	diseased	B:B6	IFNG	9	1	1	0.111111	51174	0.178491
U3	R	diseased	B:B6	IL15	9	0	0	0	51174	0
U3	R	diseased	B:B6	IL1B	9	0	0	0	51174	0
U3	R	diseased	B:B6	IL7	9	0	0	0	51174	0
U3	R	diseased	B:B6	ITGAM	9	0	0	0	51174	0
U3	R	diseased	B:B6	ITGAX	9	0	0	0	51174	0
U3	R	diseased	B:B6	JAK1	9	8	4	0.444444	51174	0.941293
U3	R	diseased	B:B6	LYZ	9	0	0	0	51174	0
U3	R	diseased	B:B6	MAFB	9	0	0	0	51174	0
U3	R	diseased	B:B6	MAP1LC3B	9	5	4	0.444444	51174	0.68161
U3	R	diseased	B:B6	MAPK14	9	0	0	0	51174	0
U3	R	diseased	B:B6	NFKB1	9	0	0	0	51174	0
U3	R	diseased	B:B6	NLRP3	9	0	0	0	51174	0
U3	R	diseased	B:B6	OSM	9	0	0	0	51174	0
U3	R	diseased	B:B6	PARP1	9	5	2	0.222222	51174	0.68161
U3	R	diseased	B:B6	PIAS1	9	4	4	0.444444	51174	0.577538
U3	R	diseased	B:B6	PKM	9	3	2	0.222222	51174	0.461363
U3	R	diseased	B:B6	PRKAA1	9	1	1	0.111111	51174	0.178491
U3	R	diseased	B:B6	PTGS2	9	0	0	0	51174	0
U3	R	diseased	B:B6	RELA	9	2	2	0.222222	51174	0.329896
U3	R	diseased	B:B6	SH3KBP1	9	1	1	0.111111	51174	0.178491
U3	R	diseased	B:B6	SMAD3	9	0	0	0	51174	0
U3	R	diseased	B:B6	SOD1	9	5	3	0.333333	51174	0.68161
U3	R	diseased	B:B6	STAT3	9	3	2	0.222222	51174	0.461363
U3	R	diseased	B:B6	STAT5A	9	0	0	0	51174	0
U3	R	diseased	B:B6	SYK	9	1	1	0.111111	51174	0.178491
U3	R	diseased	B:B6	TLR4	9	0	0	0	51174	0
U3	R	diseased	B:B6	TNF	9	0	0	0	51174	0
U3	R	diseased	B:B7	ACTA2	34	0	0	0	100723	0
U3	R	diseased	B:B7	AHR	34	0	0	0	100723	0
U3	R	diseased	B:B7	AKT1	34	0	0	0	100723	0
U3	R	diseased	B:B7	ARNTL	34	0	0	0	100723	0
U3	R	diseased	B:B7	BCL6	34	0	0	0	100723	0
U3	R	diseased	B:B7	BECN1	34	2	2	0.0588235	100723	0.181124
U3	R	diseased	B:B7	BLNK	34	5	4	0.117647	100723	0.40307
U3	R	diseased	B:B7	BRD4	34	1	1	0.0294118	100723	0.0946574
U3	R	diseased	B:B7	CAT	34	1	1	0.0294118	100723	0.0946574
U3	R	diseased	B:B7	CD4	34	0	0	0	100723	0
U3	R	diseased	B:B7	CD86	34	0	0	0	100723	0
U3	R	diseased	B:B7	CREB1	34	2	2	0.0588235	100723	0.181124
U3	R	diseased	B:B7	CTNNB1	34	2	2	0.0588235	100723	0.181124
U3	R	diseased	B:B7	DNMT1	34	0	0	0	100723	0
U3	R	diseased	B:B7	FOXP3	34	0	0	0	100723	0
U3	R	diseased	B:B7	GABPA	34	1	1	0.0294118	100723	0.0946574
U3	R	diseased	B:B7	HIF1A	34	3	3	0.0882353	100723	0.260706
U3	R	diseased	B:B7	HMOX1	34	0	0	0	100723	0
U3	R	diseased	B:B7	ICAM1	34	2	2	0.0588235	100723	0.181124
U3	R	diseased	B:B7	IFNG	34	0	0	0	100723	0
U3	R	diseased	B:B7	IL15	34	1	1	0.0294118	100723	0.0946574
U3	R	diseased	B:B7	IL1B	34	0	0	0	100723	0
U3	R	diseased	B:B7	IL7	34	0	0	0	100723	0
U3	R	diseased	B:B7	ITGAM	34	0	0	0	100723	0
U3	R	diseased	B:B7	ITGAX	34	0	0	0	100723	0
U3	R	diseased	B:B7	JAK1	34	3	3	0.0882353	100723	0.260706
U3	R	diseased	B:B7	LYZ	34	0	0	0	100723	0
U3	R	diseased	B:B7	MAFB	34	0	0	0	100723	0
U3	R	diseased	B:B7	MAP1LC3B	34	14	12	0.352941	100723	0.871273
U3	R	diseased	B:B7	MAPK14	34	0	0	0	100723	0
U3	R	diseased	B:B7	NFKB1	34	0	0	0	100723	0
U3	R	diseased	B:B7	NLRP3	34	0	0	0	100723	0
U3	R	diseased	B:B7	OSM	34	1	1	0.0294118	100723	0.0946574
U3	R	diseased	B:B7	PARP1	34	4	4	0.117647	100723	0.334419
U3	R	diseased	B:B7	PIAS1	34	3	3	0.0882353	100723	0.260706
U3	R	diseased	B:B7	PKM	34	2	2	0.0588235	100723	0.181124
U3	R	diseased	B:B7	PRKAA1	34	0	0	0	100723	0
U3	R	diseased	B:B7	PTGS2	34	0	0	0	100723	0
U3	R	diseased	B:B7	RELA	34	0	0	0	100723	0
U3	R	diseased	B:B7	SH3KBP1	34	3	3	0.0882353	100723	0.260706
U3	R	diseased	B:B7	SMAD3	34	0	0	0	100723	0
U3	R	diseased	B:B7	SOD1	34	5	3	0.0882353	100723	0.40307
U3	R	diseased	B:B7	STAT3	34	1	1	0.0294118	100723	0.0946574
U3	R	diseased	B:B7	STAT5A	34	0	0	0	100723	0
U3	R	diseased	B:B7	SYK	34	3	3	0.0882353	100723	0.260706
U3	R	diseased	B:B7	TLR4	34	0	0	0	100723	0
U3	R	diseased	B:B7	TNF	34	0	0	0	100723	0
U3	R	diseased	B:B8	ACTA2	150	1	1	0.00666667	414940	0.0238141
U3	R	diseased	B:B8	AHR	150	4	4	0.0266667	414940	0.0920316
U3	R	diseased	B:B8	AKT1	150	3	3	0.02	414940	0.0698055
U3	R	diseased	B:B8	ARNTL	150	3	3	0.02	414940	0.0698055
U3	R	diseased	B:B8	BCL6	150	14	13	0.0866667	414940	0.290726
U3	R	diseased	B:B8	BECN1	150	22	21	0.14	414940	0.425397
U3	R	diseased	B:B8	BLNK	150	57	46	0.306667	414940	0.864447
U3	R	diseased	B:B8	BRD4	150	24	22	0.146667	414940	0.45641
U3	R	diseased	B:B8	CAT	150	20	19	0.126667	414940	0.393391
U3	R	diseased	B:B8	CD4	150	0	0	0	414940	0
U3	R	diseased	B:B8	CD86	150	8	6	0.04	414940	0.176303
U3	R	diseased	B:B8	CREB1	150	16	15	0.1	414940	0.326132
U3	R	diseased	B:B8	CTNNB1	150	8	8	0.0533333	414940	0.176303
U3	R	diseased	B:B8	DNMT1	150	9	9	0.06	414940	0.196306
U3	R	diseased	B:B8	FOXP3	150	0	0	0	414940	0
U3	R	diseased	B:B8	GABPA	150	5	5	0.0333333	414940	0.113774
U3	R	diseased	B:B8	HIF1A	150	98	64	0.426667	414940	1.21247
U3	R	diseased	B:B8	HMOX1	150	0	0	0	414940	0
U3	R	diseased	B:B8	ICAM1	150	29	26	0.173333	414940	0.529979
U3	R	diseased	B:B8	IFNG	150	4	3	0.02	414940	0.0920316
U3	R	diseased	B:B8	IL15	150	5	5	0.0333333	414940	0.113774
U3	R	diseased	B:B8	IL1B	150	0	0	0	414940	0
U3	R	diseased	B:B8	IL7	150	7	7	0.0466667	414940	0.155891
U3	R	diseased	B:B8	ITGAM	150	2	2	0.0133333	414940	0.0470742
U3	R	diseased	B:B8	ITGAX	150	0	0	0	414940	0
U3	R	diseased	B:B8	JAK1	150	89	62	0.413333	414940	1.14578
U3	R	diseased	B:B8	LYZ	150	0	0	0	414940	0
U3	R	diseased	B:B8	MAFB	150	0	0	0	414940	0
U3	R	diseased	B:B8	MAP1LC3B	150	84	60	0.4	414940	1.10671
U3	R	diseased	B:B8	MAPK14	150	2	2	0.0133333	414940	0.0470742
U3	R	diseased	B:B8	NFKB1	150	8	8	0.0533333	414940	0.176303
U3	R	diseased	B:B8	NLRP3	150	0	0	0	414940	0
U3	R	diseased	B:B8	OSM	150	0	0	0	414940	0
U3	R	diseased	B:B8	PARP1	150	44	39	0.26	414940	0.722897
U3	R	diseased	B:B8	PIAS1	150	21	18	0.12	414940	0.409522
U3	R	diseased	B:B8	PKM	150	37	33	0.22	414940	0.637473
U3	R	diseased	B:B8	PRKAA1	150	9	7	0.0466667	414940	0.196306
U3	R	diseased	B:B8	PTGS2	150	0	0	0	414940	0
U3	R	diseased	B:B8	RELA	150	18	15	0.1	414940	0.360327
U3	R	diseased	B:B8	SH3KBP1	150	40	37	0.246667	414940	0.674981
U3	R	diseased	B:B8	SMAD3	150	10	10	0.0666667	414940	0.215916
U3	R	diseased	B:B8	SOD1	150	67	55	0.366667	414940	0.961146
U3	R	diseased	B:B8	STAT3	150	56	48	0.32	414940	0.854242
U3	R	diseased	B:B8	STAT5A	150	2	2	0.0133333	414940	0.0470742
U3	R	diseased	B:B8	SYK	150	28	26	0.173333	414940	0.515692
U3	R	diseased	B:B8	TLR4	150	0	0	0	414940	0
U3	R	diseased	B:B8	TNF	150	24	17	0.113333	414940	0.45641
U3	R	diseased	M/DC	ACTA2	66	1	1	0.0151515	338699	0.0290973
U3	R	diseased	M/DC	AHR	66	82	46	0.69697	338699	1.22994
U3	R	diseased	M/DC	AKT1	66	7	6	0.0909091	338699	0.187867
U3	R	diseased	M/DC	ARNTL	66	5	5	0.0757576	338699	0.137693
U3	R	diseased	M/DC	BCL6	66	6	6	0.0909091	338699	0.163095
U3	R	diseased	M/DC	BECN1	66	11	10	0.151515	338699	0.28124
U3	R	diseased	M/DC	BLNK	66	3	3	0.0454545	338699	0.0848688
U3	R	diseased	M/DC	BRD4	66	25	22	0.333333	338699	0.552803
U3	R	diseased	M/DC	CAT	66	49	31	0.469697	338699	0.894745
U3	R	diseased	M/DC	CD4	66	44	29	0.439394	338699	0.832513
U3	R	diseased	M/DC	CD86	66	78	38	0.575758	338699	1.19481
U3	R	diseased	M/DC	CREB1	66	13	13	0.19697	338699	0.324849
U3	R	diseased	M/DC	CTNNB1	66	27	18	0.272727	338699	0.586212
U3	R	diseased	M/DC	DNMT1	66	18	16	0.242424	338699	0.426212
U3	R	diseased	M/DC	FOXP3	66	0	0	0	338699	0
U3	R	diseased	M/DC	GABPA	66	2	2	0.030303	338699	0.0573718
U3	R	diseased	M/DC	HIF1A	66	57	37	0.560606	338699	0.986902
U3	R	diseased	M/DC	HMOX1	66	26	13	0.19697	338699	0.569647
U3	R	diseased	M/DC	ICAM1	66	64	35	0.530303	338699	1.06111
U3	R	diseased	M/DC	IFNG	66	0	0	0	338699	0
U3	R	diseased	M/DC	IL15	66	3	3	0.0454545	338699	0.0848688
U3	R	diseased	M/DC	IL1B	66	385	55	0.833333	338699	2.51503
U3	R	diseased	M/DC	IL7	66	0	0	0	338699	0
U3	R	diseased	M/DC	ITGAM	66	13	11	0.166667	338699	0.324849
U3	R	diseased	M/DC	ITGAX	66	38	29	0.439394	338699	0.752331
U3	R	diseased	M/DC	JAK1	66	44	32	0.484848	338699	0.832513
U3	R	diseased	M/DC	LYZ	66	2100	66	1	338699	4.14317
U3	R	diseased	M/DC	MAFB	66	29	16	0.242424	338699	0.618541
U3	R	diseased	M/DC	MAP1LC3B	66	60	33	0.5	338699	1.01938
