display_group	accession	gene_symbol	log2fc	fdr	p_value	t_stat	neglog10_fdr	plot_class
GSE87466 validation	GSE87466	RGL1	0.459027	0.00152146	0.000268171	4.17219	2.8177394609907505	not_significant
GSE87466 validation	GSE87466	ZNF747	-0.354548	0.0015242	0.00026871	-4.09485	2.81695804270936	not_significant
GSE87466 validation	GSE87466	GHET1	-0.201347	0.00152426	0.000268747	-3.90105	2.816940947081458	not_significant
GSE87466 validation	GSE87466	SPATA20	-0.576172	0.00152939	0.000269708	-4.1592	2.815481753795982	not_significant
GSE87466 validation	GSE87466	PPP3R1	0.512205	0.00152987	0.000269831	4.15826	2.8153454715885045	not_significant
GSE87466 validation	GSE87466	USP19	-0.245013	0.00152987	0.000269848	-4.25144	2.8153454715885045	not_significant
GSE87466 validation	GSE87466	HSD3BP5	-0.626303	0.0015344	0.000270676	-4.35246	2.814061410173412	not_significant
GSE87466 validation	GSE87466	MNT	-0.279158	0.00153492	0.000270824	-4.07579	2.8139142550167318	not_significant
GSE87466 validation	GSE87466	SLC10A2	-1.11591	0.00153556	0.000270993	-4.40074	2.813733209400122	down
GSE87466 validation	GSE87466	ENTHD1	0.202295	0.00153726	0.000271351	3.89433	2.8132526731535736	not_significant
GSE87466 validation	GSE87466	ELAC1	-0.327654	0.00153868	0.000271656	-4.18875	2.812851691204568	not_significant
GSE87466 validation	GSE87466	XPNPEP2	-1.20774	0.00154529	0.000272908	-4.29862	2.8109900058306594	down
GSE87466 validation	GSE87466	SH2D4B	-0.266176	0.00154634	0.000273177	-4.07052	2.810695009842439	not_significant
GSE87466 validation	GSE87466	CUBN	-0.237803	0.00154733	0.000273381	-4.23004	2.8104170541769924	not_significant
GSE87466 validation	GSE87466	USP24	0.421056	0.00154793	0.000273516	4.15873	2.8102486827365283	not_significant
GSE87466 validation	GSE87466	RTP5	-0.26316	0.0015507	0.000274089	-4.06509	2.8094722131126466	not_significant
GSE87466 validation	GSE87466	LY6K	0.23264	0.001551	0.000274171	3.77852	2.809388202186395	not_significant
GSE87466 validation	GSE87466	TIPRL	-0.358552	0.00155204	0.000274383	-4.10553	2.8090970900653196	not_significant
GSE87466 validation	GSE87466	USO1	0.422574	0.00155543	0.00027504	4.23473	2.8081495289447296	not_significant
GSE87466 validation	GSE87466	ZSCAN16	-0.411651	0.00155617	0.000275199	-4.16115	2.807942961312214	not_significant
GSE87466 validation	GSE87466	HOXA11-AS	-0.961565	0.00155675	0.000275387	-4.25272	2.8077811256065623	not_significant
GSE87466 validation	GSE87466	LOXL4	0.403696	0.00155681	0.000275426	4.03509	2.807764387423314	not_significant
GSE87466 validation	GSE87466	LINC01207	-0.411852	0.00155786	0.000275697	-3.83263	2.8074715735950284	not_significant
GSE87466 validation	GSE87466	UQCC1	-0.393689	0.00155787	0.000275755	-4.07176	2.80746878584075	not_significant
GSE87466 validation	GSE87466	TTR	-0.510028	0.00155803	0.000275812	-4.19589	2.807424184205803	not_significant
GSE87466 validation	GSE87466	RITA1	-0.441911	0.00155979	0.00027621	-4.18487	2.8069338682996	not_significant
GSE87466 validation	GSE87466	KIAA1671	-0.498873	0.0015611	0.000276498	-4.16934	2.8065692762731547	not_significant
GSE87466 validation	GSE87466	CLN5	-0.288522	0.0015631	0.00027691	-4.1701	2.806013236914305	not_significant
GSE87466 validation	GSE87466	HCN3	-0.744369	0.00156469	0.000277277	-4.18493	2.8055716930218395	not_significant
GSE87466 validation	GSE87466	PDE11A	-0.217413	0.00156981	0.00027827	-4.13321	2.804152908702211	not_significant
GSE87466 validation	GSE87466	NF2	0.350821	0.00157058	0.000278436	4.06072	2.8039399372191993	not_significant
GSE87466 validation	GSE87466	SSU72P8	-0.255957	0.00157271	0.000278929	-4.11805	2.8033513517638045	not_significant
GSE87466 validation	GSE87466	FMOD	0.701799	0.00157791	0.000279938	4.24338	2.801917771480241	not_significant
GSE87466 validation	GSE87466	BCAN	-0.209118	0.00157791	0.000279917	-4.13706	2.801917771480241	not_significant
GSE87466 validation	GSE87466	CIRBP-AS1	-0.249212	0.00158215	0.000280748	-4.08155	2.80075234442614	not_significant
GSE87466 validation	GSE87466	FAM83F	-0.415361	0.00158289	0.000280937	-3.96709	2.800549264577251	not_significant
GSE87466 validation	GSE87466	SRRM3	-0.248678	0.0015838	0.000281156	-4.00052	2.800299661370489	not_significant
GSE87466 validation	GSE87466	HPSE	0.697956	0.00158618	0.000281636	4.19779	2.7996475304036412	not_significant
GSE87466 validation	GSE87466	TMEM133	-0.643761	0.00158765	0.000281926	-4.13322	2.7992452322754815	not_significant
GSE87466 validation	GSE87466	ANO7	-0.903939	0.0015891	0.000282339	-4.13869	2.7988487723447397	not_significant
GSE87466 validation	GSE87466	STK26	-0.197068	0.0015891	0.000282294	-4.066	2.7988487723447397	not_significant
GSE87466 validation	GSE87466	DIO3	-0.560327	0.00159077	0.000282684	-4.25547	2.7983926078779797	not_significant
GSE87466 validation	GSE87466	HMGN5	-0.578857	0.00159179	0.000282895	-4.27464	2.7981142279657654	not_significant
GSE87466 validation	GSE87466	DTWD2	-0.405696	0.00159464	0.000283663	-4.1578	2.7973373462495617	not_significant
GSE87466 validation	GSE87466	BNIP2	0.415926	0.00159577	0.000283916	4.14899	2.797029703792904	not_significant
GSE87466 validation	GSE87466	B3GNT5	-0.392195	0.00159577	0.00028396	-4.02199	2.797029703792904	not_significant
GSE87466 validation	GSE87466	LOC283674	-0.136927	0.00159577	0.000283981	-3.95661	2.797029703792904	not_significant
GSE87466 validation	GSE87466	WDR72	-1.09103	0.00159677	0.000284246	-4.191	2.7967576354735684	down
GSE87466 validation	GSE87466	LOC255177	-0.171941	0.00159677	0.000284244	-4.07035	2.7967576354735684	not_significant
GSE87466 validation	GSE87466	DCTD	0.414253	0.00159979	0.000284843	4.16385	2.795937022235853	not_significant
GSE87466 validation	GSE87466	KRT24	-0.493199	0.0016028	0.000285437	-4.28152	2.7951206662393377	not_significant
GSE87466 validation	GSE87466	COX8A	-0.193582	0.0016039	0.000285691	-4.04208	2.794822712611726	not_significant
GSE87466 validation	GSE87466	MID2	0.332574	0.00160595	0.000286116	4.13263	2.7942679802666324	not_significant
GSE87466 validation	GSE87466	SCARF2	-0.211378	0.00160735	0.000286394	-4.01344	2.7938895454406674	not_significant
GSE87466 validation	GSE87466	FASLG	0.368595	0.00160893	0.000286763	4.04245	2.7934628504162258	not_significant
GSE87466 validation	GSE87466	RALGAPA1	-0.1502	0.00161043	0.000287061	-3.95397	2.7930581477610423	not_significant
GSE87466 validation	GSE87466	PPP1R9A	-0.583534	0.00161093	0.000287179	-4.09632	2.79292333063865	not_significant
GSE87466 validation	GSE87466	TPBG	0.423898	0.00161124	0.000287322	4.13561	2.792839765035466	not_significant
GSE87466 validation	GSE87466	HEATR5A	-0.525933	0.00161192	0.000287473	-4.12257	2.7926565161417867	not_significant
GSE87466 validation	GSE87466	TSSK6	-0.251456	0.00161528	0.000288102	-4.08441	2.7917521842215707	not_significant
GSE87466 validation	GSE87466	ZFYVE28	-0.457976	0.00162193	0.000289437	-4.17284	2.7899678932011547	not_significant
GSE87466 validation	GSE87466	SCGB2A1	-1.11497	0.00162901	0.000290789	-3.98065	2.7880762496807545	down
GSE87466 validation	GSE87466	PAPPA2	-0.23214	0.00163131	0.000291229	-4.12668	2.7874635015615032	not_significant
GSE87466 validation	GSE87466	LOC100128185	-0.146868	0.00163645	0.000292178	-4.12594	2.786097259562104	not_significant
GSE87466 validation	GSE87466	TRPC4	0.231396	0.00163652	0.000292219	3.91783	2.786078682787042	not_significant
GSE87466 validation	GSE87466	IGLV4-60	1.33562	0.00163781	0.00029251	4.10839	2.785736481536318	up
GSE87466 validation	GSE87466	RHAG	-0.205157	0.00164129	0.000293162	-3.9858	2.7848146765505435	not_significant
GSE87466 validation	GSE87466	SLC44A4	-0.429836	0.00164178	0.000293279	-3.9476	2.7846850391698523	not_significant
GSE87466 validation	GSE87466	ARF4	0.67223	0.00164409	0.000293812	4.30303	2.784074412201367	not_significant
GSE87466 validation	GSE87466	ATP5J	-0.255936	0.00164496	0.000294057	-4.11758	2.7838446581945457	not_significant
GSE87466 validation	GSE87466	IGFBP4	0.471485	0.00164909	0.000294887	4.05257	2.7827556418468284	not_significant
GSE87466 validation	GSE87466	ZNF768	-0.659371	0.00165101	0.000295351	-4.21588	2.782250296251642	not_significant
GSE87466 validation	GSE87466	UNGP2	-0.217164	0.00165101	0.000295335	-4.03782	2.782250296251642	not_significant
GSE87466 validation	GSE87466	NME8	0.4064	0.0016535	0.000295882	3.97045	2.7815958007502783	not_significant
GSE87466 validation	GSE87466	LOC149401	0.32825	0.0016535	0.000295887	4.04718	2.7815958007502783	not_significant
GSE87466 validation	GSE87466	LOC653160	-0.260571	0.00165369	0.000295951	-4.09076	2.7815458998061824	not_significant
GSE87466 validation	GSE87466	SRA1	0.307669	0.00165936	0.000297057	4.07288	2.780059383082006	not_significant
GSE87466 validation	GSE87466	NOBOX	-0.174758	0.00166098	0.000297376	-3.99386	2.779635596893537	not_significant
GSE87466 validation	GSE87466	LMNTD2	-0.316433	0.00166145	0.0002975	-4.05966	2.779512723931364	not_significant
GSE87466 validation	GSE87466	LRRC37A3	0.612704	0.00166344	0.000297939	4.11257	2.7789928594413	not_significant
GSE87466 validation	GSE87466	LOC105371374	-0.342091	0.00166403	0.000298075	-4.21042	2.7788388482874757	not_significant
GSE87466 validation	GSE87466	PALD1	0.401638	0.00166546	0.000298391	3.95899	2.778465793466882	not_significant
GSE87466 validation	GSE87466	PLCH1	-0.191844	0.00166618	0.000298552	-3.9466	2.778278082890807	not_significant
GSE87466 validation	GSE87466	ST3GAL3	-0.264296	0.0016671	0.000298755	-4.11317	2.7780383484949582	not_significant
GSE87466 validation	GSE87466	CORO2A	-0.459295	0.00166996	0.000299443	-3.96193	2.7772939312400364	not_significant
GSE87466 validation	GSE87466	ARHGEF2	0.512162	0.00167002	0.000299545	4.05592	2.777278327752041	not_significant
GSE87466 validation	GSE87466	TBC1D12	-0.644806	0.00167123	0.000299853	-4.08028	2.7769637770024267	not_significant
GSE87466 validation	GSE87466	PP12613	-0.229672	0.00167161	0.000299952	-4.04464	2.776865039459598	not_significant
GSE87466 validation	GSE87466	ACOT13	-0.625321	0.00167283	0.000300202	-4.17085	2.77654819162174	not_significant
GSE87466 validation	GSE87466	TMEM214	0.405865	0.00167408	0.000300518	4.12138	2.7762237920247266	not_significant
GSE87466 validation	GSE87466	HEATR3	0.288328	0.00167479	0.000300675	3.98729	2.7760396409010513	not_significant
GSE87466 validation	GSE87466	FRAT2	-0.587433	0.00167643	0.000301032	-4.21523	2.7756145759950295	not_significant
GSE87466 validation	GSE87466	TLX1NB	-0.281897	0.00167944	0.000301603	-4.13702	2.7748355072342723	not_significant
GSE87466 validation	GSE87466	TMEM88	0.408104	0.00168177	0.000302082	4.1308	2.7742333988834593	not_significant
GSE87466 validation	GSE87466	ACSBG1	-0.300896	0.00168399	0.00030252	-4.11152	2.7736604917898813	not_significant
GSE87466 validation	GSE87466	LOC102723757	-0.2281	0.00168462	0.000302692	-3.98521	2.773498047620453	not_significant
GSE87466 validation	GSE87466	SNCB	-0.206595	0.00168462	0.000302718	-4.04992	2.773498047620453	not_significant
GSE87466 validation	GSE87466	GUSBP11	-0.223574	0.00168699	0.000303205	-4.11969	2.772887491778208	not_significant
GSE87466 validation	GSE87466	CA10	-0.278764	0.00168706	0.000303249	-4.19879	2.7728694715273297	not_significant
GSE87466 validation	GSE87466	NINJ1	0.492548	0.00168856	0.000303548	4.05465	2.772483502866324	not_significant
GSE87466 validation	GSE87466	ESD	-0.205707	0.00169099	0.000304016	-4.04659	2.7718589606799995	not_significant
GSE87466 validation	GSE87466	TMEM18	-0.348563	0.00169126	0.000304096	-4.13217	2.771789622511406	not_significant
GSE87466 validation	GSE87466	KIAA1324L	-0.757431	0.00169292	0.000304456	-4.06237	2.7713635642652252	not_significant
GSE87466 validation	GSE87466	LOC101928844	-0.864456	0.00169481	0.000304827	-4.3113	2.7708789821669138	not_significant
GSE87466 validation	GSE87466	EMD	0.250053	0.00169522	0.000304932	4.05469	2.7707739325134013	not_significant
GSE87466 validation	GSE87466	TM9SF4	0.437956	0.00169897	0.000305638	4.15881	2.769814289729828	not_significant
GSE87466 validation	GSE87466	PITPNM2	-0.302451	0.00169999	0.000305881	-4.09017	2.769553633302663	not_significant
GSE87466 validation	GSE87466	LOC283868	-0.212784	0.00170027	0.000305992	-4.01153	2.7694821079162466	not_significant
GSE87466 validation	GSE87466	CDK3	-0.721749	0.0017004	0.000306051	-4.22339	2.7694489037049146	not_significant
GSE87466 validation	GSE87466	NPHS2	-0.234354	0.00170043	0.000306118	-4.19671	2.7694412415551115	not_significant
GSE87466 validation	GSE87466	HMCN2	-0.265849	0.00170157	0.000306385	-4.03919	2.769150179986681	not_significant
GSE87466 validation	GSE87466	FAM201A	-0.480373	0.00170182	0.000306485	-4.20678	2.7690863767665554	not_significant
GSE87466 validation	GSE87466	SAMM50	-0.219484	0.00170184	0.000306527	-4.13632	2.7690812729138568	not_significant
GSE87466 validation	GSE87466	LOC103091866	0.928507	0.00170406	0.00030699	4.12018	2.768515117779317	not_significant
GSE87466 validation	GSE87466	TREML5P	-0.295112	0.00170564	0.000307305	-4.04719	2.768112627630318	not_significant
GSE87466 validation	GSE87466	PUM2	-0.254318	0.00170822	0.000307802	-4.06555	2.7674561976791012	not_significant
GSE87466 validation	GSE87466	GHR	-1.01834	0.0017087	0.000307919	-4.14074	2.7673341805685547	down
GSE87466 validation	GSE87466	IFI44L	0.895752	0.00170899	0.000308003	3.97825	2.767260478506604	not_significant
GSE87466 validation	GSE87466	LOC105372881	0.268783	0.00171245	0.00030881	3.75748	2.7663821001515103	not_significant
GSE87466 validation	GSE87466	LOC339975	-0.167835	0.00171245	0.000308798	-4.01701	2.7663821001515103	not_significant
GSE87466 validation	GSE87466	ANKUB1	-0.194564	0.00171292	0.00030893	-4.08401	2.7662629197956505	not_significant
GSE87466 validation	GSE87466	GRAPL	0.370371	0.00171475	0.000309292	4.05134	2.7657991884694755	not_significant
GSE87466 validation	GSE87466	URB1-AS1	-0.399307	0.00171606	0.00030956	-4.16529	2.7654675316310366	not_significant
GSE87466 validation	GSE87466	TAF5	-0.274566	0.0017176	0.000309899	-4.0322	2.765077968571808	not_significant
GSE87466 validation	GSE87466	JADE2	0.422642	0.00172094	0.000310533	4.09102	2.764234270940978	not_significant
GSE87466 validation	GSE87466	CRABP2	0.331163	0.00172367	0.000311089	3.80832	2.763545877082843	not_significant
GSE87466 validation	GSE87466	CYP2U1	-0.262871	0.00172428	0.00031123	-4.11706	2.763392209171925	not_significant
GSE87466 validation	GSE87466	TAS2R3	-0.179015	0.00172435	0.000311275	-4.07155	2.7633745786266144	not_significant
GSE87466 validation	GSE87466	ZFP28	-0.24437	0.00172556	0.000311524	-4.08057	2.7630699351172763	not_significant
GSE87466 validation	GSE87466	TMEM97	-0.439314	0.00172683	0.000311818	-4.07637	2.76275041500692	not_significant
GSE87466 validation	GSE87466	MRVI1	0.64344	0.00173333	0.000313118	4.09675	2.7611187462673623	not_significant
GSE87466 validation	GSE87466	PIEZO2	-0.121367	0.00173494	0.000313501	-4.17515	2.7607155399621504	not_significant
GSE87466 validation	GSE87466	WDR59	-0.246605	0.00174089	0.000314737	-4.11192	2.7592286693779315	not_significant
GSE87466 validation	GSE87466	CCDC74B	0.405463	0.00174094	0.000314778	4.02417	2.759216196210605	not_significant
GSE87466 validation	GSE87466	MARK4	0.47156	0.00174193	0.00031499	4.13481	2.7589693012368253	not_significant
GSE87466 validation	GSE87466	LOC100996349	-0.270822	0.00174463	0.000315669	-4.02137	2.758296663831738	not_significant
GSE87466 validation	GSE87466	WDR91	0.264699	0.00174575	0.000315904	3.90019	2.758017949286946	not_significant
GSE87466 validation	GSE87466	CSHL1	-0.148473	0.00174828	0.000316425	-4.15523	2.757389010650903	not_significant
GSE87466 validation	GSE87466	LINC00028	-0.180764	0.00174839	0.000316541	-3.94217	2.7573616861432857	not_significant
GSE87466 validation	GSE87466	RNF141	0.434553	0.00174937	0.000316783	4.01296	2.7571183254762293	not_significant
GSE87466 validation	GSE87466	SAE1	-0.397103	0.00175123	0.000317198	-4.03178	2.7566568115572676	not_significant
GSE87466 validation	GSE87466	ADCY8	-0.222268	0.00175123	0.000317197	-4.12566	2.7566568115572676	not_significant
GSE87466 validation	GSE87466	MISP3	-0.717646	0.00175191	0.000317402	-4.02345	2.7564882083890225	not_significant
GSE87466 validation	GSE87466	SPTY2D1	0.255868	0.00175341	0.000317707	4.11388	2.756116520918196	not_significant
GSE87466 validation	GSE87466	EXOC7	-0.224852	0.00175506	0.000318038	-4.00059	2.755708031777363	not_significant
GSE87466 validation	GSE87466	ZNF784	-0.461807	0.00175583	0.000318274	-4.07731	2.7555175349196275	not_significant
GSE87466 validation	GSE87466	AKAP8L	-0.175845	0.00175594	0.000318325	-3.93647	2.755490327902639	not_significant
GSE87466 validation	GSE87466	LMBRD2	-0.437759	0.00175649	0.000318457	-4.1324	2.755354318378179	not_significant
GSE87466 validation	GSE87466	TMOD2	0.553696	0.00175668	0.000318524	4.08573	2.755307343166822	not_significant
GSE87466 validation	GSE87466	FRZB	-0.610421	0.00175712	0.000318668	-3.97649	2.755198577970717	not_significant
GSE87466 validation	GSE87466	RBBP8NL	-0.360285	0.00175804	0.000318899	-4.09047	2.754971247816486	not_significant
GSE87466 validation	GSE87466	GPR37L1	-0.255302	0.00175804	0.000318871	-4.11312	2.754971247816486	not_significant
GSE87466 validation	GSE87466	MSL1	0.309221	0.00176448	0.000320229	4.01093	2.753383259910339	not_significant
GSE87466 validation	GSE87466	OGFOD1	0.316571	0.00176909	0.000321129	4.15179	2.7522500723988585	not_significant
GSE87466 validation	GSE87466	STK40	0.230195	0.0017695	0.000321237	4.01106	2.7521494330264664	not_significant
GSE87466 validation	GSE87466	ZBTB1	0.468688	0.0017728	0.000321868	4.08133	2.7513402569516643	not_significant
GSE87466 validation	GSE87466	CSTL1	-0.162947	0.00177445	0.0003222	-4.08442	2.75093623358324	not_significant
GSE87466 validation	GSE87466	PHC3	-0.322368	0.00177554	0.000322462	-4.03297	2.750669539310777	not_significant
GSE87466 validation	GSE87466	MUC4	0.860391	0.00177655	0.000322679	4.07817	2.7504225650288507	not_significant
GSE87466 validation	GSE87466	DLEU7-AS1	-0.198062	0.00177674	0.000322745	-4.13441	2.7503761202119965	not_significant
GSE87466 validation	GSE87466	SMPDL3A	-0.724983	0.0017768	0.000322788	-4.00509	2.7503614544595822	not_significant
GSE87466 validation	GSE87466	SLC12A2	0.442625	0.00177785	0.000323109	4.01489	2.750104883928441	not_significant
GSE87466 validation	GSE87466	SERPINA10	-0.279977	0.00177785	0.000323064	-4.16284	2.750104883928441	not_significant
GSE87466 validation	GSE87466	CLDND2	-0.259926	0.00178449	0.000324446	-4.02564	2.7484858814191573	not_significant
GSE87466 validation	GSE87466	CTNNA1	-0.252809	0.00178581	0.00032472	-4.08104	2.7481647494458032	not_significant
GSE87466 validation	GSE87466	XPO1	-0.170072	0.00178658	0.000324893	-3.87487	2.7479775320612267	not_significant
GSE87466 validation	GSE87466	TMX4	0.645568	0.00178854	0.00032538	4.12356	2.747501342579581	not_significant
GSE87466 validation	GSE87466	LOC105372953	-0.235243	0.00179116	0.000325889	-4.08145	2.746865617940218	not_significant
GSE87466 validation	GSE87466	RPL26	-0.12759	0.00179169	0.000326083	-4.07501	2.746737130240712	not_significant
GSE87466 validation	GSE87466	PRKACG	-0.378806	0.00179232	0.000326329	-4.08789	2.7465844490113533	not_significant
GSE87466 validation	GSE87466	VPS13C	0.621755	0.0017948	0.000326814	4.13675	2.7459839391389633	not_significant
GSE87466 validation	GSE87466	PRORSD1P	-0.432155	0.00179646	0.000327148	-4.05011	2.7455824483578426	not_significant
GSE87466 validation	GSE87466	LOC105274304	-0.289289	0.001799	0.000327643	-4.09338	2.7449688366544485	not_significant
GSE87466 validation	GSE87466	POLH	0.322722	0.00180302	0.000328485	3.89155	2.743999455839182	not_significant
GSE87466 validation	GSE87466	PRSS33	0.565012	0.00180328	0.000328588	3.87249	2.7439368340021244	not_significant
