ingredient_id	ingredient_name	target_id	gene_symbol	protein_name	edge_source	evidence_level	target_source	reference_id	reference_url	pubmed_id	pubmed_url	reference_title	relationship	grade	supporting_sentence	in_bulk_uc_ibd_up150	in_bulk_uc_ibd_down150	candidate_priority_class	candidate_priority_score
HBIN046831	Trans-resveratrol	HBTAR000287	ATF3	activating transcription factor 3	HERB_detail.ingredient_target	database_integrated_target	TCMID:508								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000290	ATM	ATM serine/threonine kinase	HERB_detail.ingredient_target	database_integrated_target	TCMID:9834								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000309	ATP5F1A	ATP synthase F1 subunit alpha	HERB_detail.ingredient_target	database_integrated_target	TCMID;TCMSP:TAR03148								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000311	ATP5F1B	ATP synthase F1 subunit beta	HERB_detail.ingredient_target	database_integrated_target	TCMID;TCMSP:TAR02916								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000312	ATP5F1C	ATP synthase F1 subunit gamma	HERB_detail.ingredient_target	database_integrated_target	TCMID								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000332	ATRX	ATRX chromatin remodeler	HERB_detail.ingredient_target	database_integrated_target	TCMID:11484								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000345	BAD	BCL2 associated agonist of cell death	HERB_detail.ingredient_target	database_integrated_target	TCMID:8191								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000348	BAK1	BCL2 antagonist/killer 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:15121								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000350	BARD1	BRCA1 associated RING domain 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:2020								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000351	BAX	BCL2 associated X, apoptosis regulator	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T80TUC', 'title': 'HIT 2.0:T80TUC'}, {'link': 'http://www.symmap.org/detail/SMTT03877', 'title': 'SymMap:SMTT03877'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000356	BCHE	butyrylcholinesterase	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT439', 'title': 'NPASS:NPT439'}, {'link': 'http://www.symmap.org/detail/SMTT00356', 'title': 'SymMap:SMTT00356'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000359	CCND1	cyclin D1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T93WZG', 'title': 'HIT 2.0:T93WZG'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000360	BCL2	BCL2 apoptosis regulator	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T71K92', 'title': 'HIT 2.0:T71K92'}, {'link': 'http://www.symmap.org/detail/SMTT00361', 'title': 'SymMap:SMTT00361'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000361	BCL2A1	BCL2 related protein A1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T00YMY', 'title': 'HIT 2.0:T00YMY'}]								redacted_public_package	yes	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000362	BCL2L1	BCL2 like 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT2796', 'title': 'NPASS:NPT2796'}, {'link': 'http://www.badd-cao.net:2345/browse/compound/T74I49', 'title': 'HIT 2.0:T74I49'}, {'link': 'http://www.symmap.org/detail/SMTT00362', 'title': 'SymMap:SMTT00362'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000363	BCL2L2	BCL2 like 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:13081								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000364	BCL3	BCL3 transcription coactivator	HERB_detail.ingredient_target	database_integrated_target	TCMID:4514								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000365	BCL6	BCL6 transcription repressor	HERB_detail.ingredient_target	database_integrated_target	TCMID:549								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000369	BCR	BCR activator of RhoGEF and GTPase	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT3960', 'title': 'NPASS:NPT3960'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000374	BDNF	brain derived neurotrophic factor	HERB_detail.ingredient_target	database_integrated_target	TCMID:13225								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000376	BGLAP	bone gamma-carboxyglutamate protein	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.symmap.org/detail/SMTT00374', 'title': 'SymMap:SMTT00374'}, {'link': 'http://lifecenter.sgst.cn/hit/T0725', 'title': 'HIT:T0725'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000378	CEACAM1	CEA cell adhesion molecule 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:9172								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000381	BID	BH3 interacting domain death agonist	HERB_detail.ingredient_target	database_integrated_target	TCMID:6888								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000385	BLM	BLM RecQ like helicase	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT58', 'title': 'NPASS:NPT58'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000392	BMP2	bone morphogenetic protein 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:3098								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000394	BMP4	bone morphogenetic protein 4	HERB_detail.ingredient_target	database_integrated_target	TCMID:4618								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000396	BMP6	bone morphogenetic protein 6	HERB_detail.ingredient_target	database_integrated_target	TCMID:6293								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000403	BNIP1	BCL2 interacting protein 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:889								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000404	BNIP2	BCL2 interacting protein 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:15546								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000407	BOK	BCL2 family apoptosis regulator BOK	HERB_detail.ingredient_target	database_integrated_target	TCMID:500								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000411	BRCA1	BRCA1 DNA repair associated	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT157', 'title': 'NPASS:NPT157'}, {'link': 'http://www.badd-cao.net:2345/browse/compound/T47WT6', 'title': 'HIT 2.0:T47WT6'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000413	BRCA2	BRCA2 DNA repair associated	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T59EBF', 'title': 'HIT 2.0:T59EBF'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000418	BSG	basigin (Ok blood group)	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T43BVC', 'title': 'HIT 2.0:T43BVC'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000420	BST2	bone marrow stromal cell antigen 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:11229								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000427	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	HERB_detail.ingredient_target	database_integrated_target	TCMID:13533								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000428	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B	HERB_detail.ingredient_target	database_integrated_target	TCMID:8234								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000432	SERPING1	serpin family G member 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:3956								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000437	C3	complement C3	HERB_detail.ingredient_target	database_integrated_target	TCMID:6287;TCMSP:TAR00656								redacted_public_package	yes	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000442	C4BPB	complement component 4 binding protein beta	HERB_detail.ingredient_target	database_integrated_target	TCMID:5668								redacted_public_package	yes	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000445	C5AR1	complement C5a receptor 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:12140								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000459	CA1	carbonic anhydrase 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT947', 'title': 'NPASS:NPT947'}]								redacted_public_package	no	yes	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000460	CA2	carbonic anhydrase 2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT233', 'title': 'NPASS:NPT233'}]								redacted_public_package	no	yes	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000461	CA3	carbonic anhydrase 3	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT1146', 'title': 'NPASS:NPT1146'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000462	CA4	carbonic anhydrase 4	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT1062', 'title': 'NPASS:NPT1062'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000463	CA5A	carbonic anhydrase 5A	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT1143', 'title': 'NPASS:NPT1143'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000464	CA6	carbonic anhydrase 6	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT1063', 'title': 'NPASS:NPT1063'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000465	CA7	carbonic anhydrase 7	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT955', 'title': 'NPASS:NPT955'}]								redacted_public_package	no	yes	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000467	CA9	carbonic anhydrase 9	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT948', 'title': 'NPASS:NPT948'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000469	CA12	carbonic anhydrase 12	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT949', 'title': 'NPASS:NPT949'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000494	CALR	calreticulin	HERB_detail.ingredient_target	database_integrated_target	TCMID:4137								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000501	CAMP	cathelicidin antimicrobial peptide	HERB_detail.ingredient_target	database_integrated_target	TCMID:5124								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000503	CAPG	capping actin protein, gelsolin like	HERB_detail.ingredient_target	database_integrated_target	TCMID:11181								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000515	CASP1	caspase 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:11677								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000516	CASP2	caspase 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:1893								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000517	CASP3	caspase 3	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T85U8U', 'title': 'HIT 2.0:T85U8U'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000518	CASP4	caspase 4	HERB_detail.ingredient_target	database_integrated_target	TCMID:5493								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000520	CASP6	caspase 6	HERB_detail.ingredient_target	database_integrated_target	TCMID:3936								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000521	CASP7	caspase 7	HERB_detail.ingredient_target	database_integrated_target	TCMID:15126;TCMSP:TAR03575								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000522	CASP8	caspase 8	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.symmap.org/detail/SMTT00482', 'title': 'SymMap:SMTT00482'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000523	CASP9	caspase 9	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T23P74', 'title': 'HIT 2.0:T23P74'}, {'link': 'http://www.symmap.org/detail/SMTT03918', 'title': 'SymMap:SMTT03918'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000524	CASP10	caspase 10	HERB_detail.ingredient_target	database_integrated_target	TCMID:10282								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000528	CAT	catalase	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T16A2X', 'title': 'HIT 2.0:T16A2X'}, {'link': 'http://www.symmap.org/detail/SMTT00487', 'title': 'SymMap:SMTT00487'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000529	CAV1	caveolin 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.symmap.org/detail/SMTT00490', 'title': 'SymMap:SMTT00490'}, {'link': 'http://lifecenter.sgst.cn/hit/T0140', 'title': 'HIT:T0140'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000531	RUNX2	RUNX family transcription factor 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:12798								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000533	RUNX1T1	RUNX1 partner transcriptional co-repressor 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:15157								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000536	CBFB	core-binding factor subunit beta	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT533', 'title': 'NPASS:NPT533'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000537	SERPINA6	serpin family A member 6	HERB_detail.ingredient_target	database_integrated_target	TCMID:10861								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000540	SERPINH1	serpin family H member 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:2653								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000541	CBR1	carbonyl reductase 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T01JSX', 'title': 'HIT 2.0:T01JSX'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000549	CCNA2	cyclin A2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T86UXL', 'title': 'HIT 2.0:T86UXL'}, {'link': 'http://www.symmap.org/detail/SMTT00520', 'title': 'SymMap:SMTT00520'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000550	CCNB1	cyclin B1	HERB_detail.ingredient_target	database_integrated_target	TCMID:11174								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000552	CCND2	cyclin D2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T38BR0', 'title': 'HIT 2.0:T38BR0'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000553	CCND3	cyclin D3	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.symmap.org/detail/SMTT03846', 'title': 'SymMap:SMTT03846'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000554	CCNE1	cyclin E1	HERB_detail.ingredient_target	database_integrated_target	TCMID:6001								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000567	CD4	CD4 molecule	HERB_detail.ingredient_target	database_integrated_target	TCMID:11859;TCMSP:TAR00658								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000574	CD14	CD14 molecule	HERB_detail.ingredient_target	database_integrated_target	TCMID:12526								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000576	CD28	CD28 molecule	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T90QGN', 'title': 'HIT 2.0:T90QGN'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000577	CD80	CD80 molecule	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T23OTN', 'title': 'HIT 2.0:T23OTN'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000578	CD86	CD86 molecule	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T47MPW', 'title': 'HIT 2.0:T47MPW'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000582	CD36	CD36 molecule	HERB_detail.ingredient_target	database_integrated_target	TCMID:5439								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000583	SCARB1	scavenger receptor class B member 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:5973								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000585	CD38	CD38 molecule	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT870', 'title': 'NPASS:NPT870'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000593	CD44	CD44 molecule (Indian blood group)	HERB_detail.ingredient_target	database_integrated_target	TCMID:7851								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000598	CD69	CD69 molecule	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.symmap.org/detail/SMTT03859', 'title': 'SymMap:SMTT03859'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000607	CDK1	cyclin dependent kinase 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T07TMB', 'title': 'HIT 2.0:T07TMB'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000610	CDC6	cell division cycle 6	HERB_detail.ingredient_target	database_integrated_target	TCMID:6127								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000613	CDC25B	cell division cycle 25B	HERB_detail.ingredient_target	database_integrated_target	TCMID:1649;TCMSP:TAR00525								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000615	CDC27	cell division cycle 27	HERB_detail.ingredient_target	database_integrated_target	TCMID:15799								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000617	CDC42	cell division cycle 42	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T13NLM', 'title': 'HIT 2.0:T13NLM'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000618	CDH1	cadherin 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T94H37', 'title': 'HIT 2.0:T94H37'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000619	CDH2	cadherin 2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T12IEI', 'title': 'HIT 2.0:T12IEI'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000634	CDK2	cyclin dependent kinase 2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T75H3W', 'title': 'HIT 2.0:T75H3W'}, {'link': 'http://www.symmap.org/detail/SMTT00569', 'title': 'SymMap:SMTT00569'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000635	CDK4	cyclin dependent kinase 4	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T10S5F', 'title': 'HIT 2.0:T10S5F'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000636	CDK5	cyclin dependent kinase 5	HERB_detail.ingredient_target	database_integrated_target	TCMID:607								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000637	CDK6	cyclin dependent kinase 6	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T22IMH', 'title': 'HIT 2.0:T22IMH'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000638	CDK7	cyclin dependent kinase 7	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T46NT6', 'title': 'HIT 2.0:T46NT6'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000639	CDK8	cyclin dependent kinase 8	HERB_detail.ingredient_target	database_integrated_target	TCMID:2826								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000641	CDKN1A	cyclin dependent kinase inhibitor 1A	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T64W2K', 'title': 'HIT 2.0:T64W2K'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000642	CDKN1B	cyclin dependent kinase inhibitor 1B	HERB_detail.ingredient_target	database_integrated_target	TCMID:2443								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000643	CDKN1C	cyclin dependent kinase inhibitor 1C	HERB_detail.ingredient_target	database_integrated_target	TCMID:12685								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000645	CDKN2B	cyclin dependent kinase inhibitor 2B	HERB_detail.ingredient_target	database_integrated_target	TCMID:8029								redacted_public_package	no	yes	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000646	CDKN2C	cyclin dependent kinase inhibitor 2C	HERB_detail.ingredient_target	database_integrated_target	TCMID:13307								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000647	CDKN2D	cyclin dependent kinase inhibitor 2D	HERB_detail.ingredient_target	database_integrated_target	TCMID:8618								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000648	CDKN3	cyclin dependent kinase inhibitor 3	HERB_detail.ingredient_target	database_integrated_target	TCMID:4296								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000652	CDX1	caudal type homeobox 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:14535								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000657	CEBPB	CCAAT enhancer binding protein beta	HERB_detail.ingredient_target	database_integrated_target	TCMID:10929								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000658	CEBPD	CCAAT enhancer binding protein delta	HERB_detail.ingredient_target	database_integrated_target	TCMID:6315								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000660	CEL	carboxyl ester lipase	HERB_detail.ingredient_target	database_integrated_target	TCMID:17596								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000663	CENPE	centromere protein E	HERB_detail.ingredient_target	database_integrated_target	TCMID:7689								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR000664	CENPF	centromere protein F	HERB_detail.ingredient_target	database_integrated_target	TCMID:6516								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
