dataset_id	source	version_or_date	file_path	source_url_or_api	access_date	file_size_bytes	md5	status	notes
etcm2_formula_page1	ETCM2	2026-06-27	data/raw/test_downloads/etcm/formula_page1.json	http://www.tcmip.cn:18124/home/browse/	2026-06-27	72581	fd1203bbc359c8107adf24fa94fe78db	test_download	Formula browse API smoke test
etcm2_formula_page1_500	ETCM2	2026-06-27	data/raw/test_downloads/etcm/formula_page1_500.json	http://www.tcmip.cn:18124/home/browse/	2026-06-27	409937	461a6e4f938730c93f065873813c293f	test_download	Formula browse API with pageSize 500
etcm2_herb_page1	ETCM2	2026-06-27	data/raw/test_downloads/etcm/herb_page1.json	http://www.tcmip.cn:18124/home/browse/	2026-06-27	12196	7e2a9dbcd5921803b906ec5c776ba227	test_download	Herb browse API smoke test
etcm2_ingredient_detail_-_-taxifolin	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_details/-_-taxifolin.json	http://www.tcmip.cn:18124/home/detail/	2026-06-29	128164	d6764c853e945424745a77cac7cd6b4c	analysis_ready	ETCM2 ingredient_detail payload for (-)-taxifolin; acquired for candidate cross-validation
etcm2_ingredient_detail_asperuloside	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_details/asperuloside.json	http://www.tcmip.cn:18124/home/detail/	2026-06-29	23778	f36b749b66c0e192b1e1e96e8489c164	analysis_ready	ETCM2 ingredient_detail payload for asperuloside; acquired for candidate cross-validation
etcm2_ingredient_detail_berberine	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_details/Berberine.json	http://www.tcmip.cn:18124/home/detail/	2026-06-29	103732	baa93062da6827d0dbb1cf29e21a4a64	analysis_ready	ETCM2 ingredient_detail payload for Berberine; acquired for candidate cross-validation
etcm2_ingredient_detail_bilobalide	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_details/Bilobalide.json	http://www.tcmip.cn:18124/home/detail/	2026-06-29	31019	764a9a521534b07b99a41d7e4d00f7dc	analysis_ready	ETCM2 ingredient_detail payload for Bilobalide; acquired for candidate cross-validation
etcm2_ingredient_detail_cryptotanshinone	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_details/Cryptotanshinone.json	http://www.tcmip.cn:18124/home/detail/	2026-06-29	117471	a1658c95b8faa6323b70778465203f38	analysis_ready	ETCM2 ingredient_detail payload for Cryptotanshinone; acquired for candidate cross-validation
etcm2_ingredient_detail_curcumin	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_details/curcumin.json	http://www.tcmip.cn:18124/home/detail/	2026-06-29	106017	cf4da38c545b51704202aedd612cc072	analysis_ready	ETCM2 ingredient_detail payload for curcumin; acquired for candidate cross-validation
etcm2_ingredient_detail_geniposide	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_details/Geniposide.json	http://www.tcmip.cn:18124/home/detail/	2026-06-29	81377	47cca1661ecea0053ff9e8cbe31b420b	analysis_ready	ETCM2 ingredient_detail payload for Geniposide; acquired for candidate cross-validation
etcm2_ingredient_detail_isoarnebin_4	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_details/Isoarnebin_4.json	http://www.tcmip.cn:18124/home/detail/	2026-06-29	86987	1c98d7c4fdefe9a9620d74339d354bed	analysis_ready	ETCM2 ingredient_detail payload for Isoarnebin 4; acquired for candidate cross-validation
etcm2_ingredient_detail_polydatin	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_details/polydatin.json	http://www.tcmip.cn:18124/home/detail/	2026-06-29	77050	aa260129e74c2b1bcb80407ac3901eee	analysis_ready	ETCM2 ingredient_detail payload for polydatin; acquired for candidate cross-validation
etcm2_ingredient_page1	ETCM2	2026-06-27	data/raw/test_downloads/etcm/ingredient_page1.json	http://www.tcmip.cn:18124/home/browse/	2026-06-27	10616	d4eae221b3dc1fd2ba8deed26765c145	test_download	Ingredient browse API smoke test; JSON payload may vary across repeated API calls, so smoke tests validate structure and update checksum when refreshed
etcm2_ingredient_search_alpinetin	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_search/Alpinetin.json	http://www.tcmip.cn:18124/home/browse/	2026-06-29	1819	d9207d92f92a2ff5126e91886263b66e	analysis_ready	ETCM2 ingredient_search payload for Alpinetin; acquired for candidate cross-validation
etcm2_ingredient_search_archin	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_search/Archin.json	http://www.tcmip.cn:18124/home/browse/	2026-06-29	5971	8041d52179ba78d80b4c7920d7f20d75	analysis_ready	ETCM2 ingredient_search payload for Archin; acquired for candidate cross-validation
etcm2_ingredient_search_asperuloside	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_search/Asperuloside.json	http://www.tcmip.cn:18124/home/browse/	2026-06-29	7069	ec135b30f4f24c3890a3dec122f55aea	analysis_ready	ETCM2 ingredient_search payload for Asperuloside; acquired for candidate cross-validation
etcm2_ingredient_search_berberime	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_search/Berberime.json	http://www.tcmip.cn:18124/home/browse/	2026-06-29	15589	84c8e8f1a11392180de8308f26fb4224	analysis_ready	ETCM2 ingredient_search payload for Berberime; acquired for candidate cross-validation
etcm2_ingredient_search_berberine	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_search/Berberine.json	http://www.tcmip.cn:18124/home/browse/	2026-06-29	12136	4237b06c412a78bed3eefa1aadad2d53	analysis_ready	ETCM2 ingredient_search payload for Berberine; acquired for candidate cross-validation
etcm2_ingredient_search_bilobalide	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_search/Bilobalide.json	http://www.tcmip.cn:18124/home/browse/	2026-06-29	1829	0f774f208cfffacb24c6b397b8eeb9e9	analysis_ready	ETCM2 ingredient_search payload for Bilobalide; acquired for candidate cross-validation
etcm2_ingredient_search_cryptotanshinone	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_search/Cryptotanshinone.json	http://www.tcmip.cn:18124/home/browse/	2026-06-29	8707	354568806c1553321d830105cffd0719	analysis_ready	ETCM2 ingredient_search payload for Cryptotanshinone; acquired for candidate cross-validation
etcm2_ingredient_search_curcumin	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_search/Curcumin.json	http://www.tcmip.cn:18124/home/browse/	2026-06-29	13631	0373901c66551da3df626acc1d862ad1	analysis_ready	ETCM2 ingredient_search payload for Curcumin; acquired for candidate cross-validation
etcm2_ingredient_search_geniposide	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_search/Geniposide.json	http://www.tcmip.cn:18124/home/browse/	2026-06-29	9384	4a8d602d483dc1af1a1f9c7c656e49f5	analysis_ready	ETCM2 ingredient_search payload for Geniposide; acquired for candidate cross-validation
etcm2_ingredient_search_isoarnebin_4	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_search/Isoarnebin_4.json	http://www.tcmip.cn:18124/home/browse/	2026-06-29	3235	bc7edb91723ac55e4ecc9cb6df9ab0b8	analysis_ready	ETCM2 ingredient_search payload for Isoarnebin 4; acquired for candidate cross-validation
etcm2_ingredient_search_polydatin	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_search/Polydatin.json	http://www.tcmip.cn:18124/home/browse/	2026-06-29	2341	81765e87dbbcd488f0f58b227bdd2b03	analysis_ready	ETCM2 ingredient_search payload for Polydatin; acquired for candidate cross-validation
etcm2_ingredient_search_taxifolin	ETCM2 public API	2026-06-29	data/raw/etcm2/ingredient_search/Taxifolin.json	http://www.tcmip.cn:18124/home/browse/	2026-06-29	10093	dbcd22f98789a8e8f6d87671e0eae8be	analysis_ready	ETCM2 ingredient_search payload for Taxifolin; acquired for candidate cross-validation
etcm2_target_mapping_cache_mygene_acetylcholinesterase	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Acetylcholinesterase.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	1399	8b6daf3fb35a1714446031bd00aacf83	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_adenosine_receptor_a3	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Adenosine_receptor_A3.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	648	657b8d9f35e8613fa0614f70c18f0377	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_alkaline_phosphatase_tissue-nonspecific_isozyme	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Alkaline_phosphatase_tissue-nonspecific_isozyme.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	371	e2837aadcd74f9ce1cd780c11dd6a7f1	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_aromatase	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Aromatase.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	1593	9d4f803bded6dc7046d55f3213192844	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_aromatase_cytochrome_p450	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Aromatase_cytochrome_P450.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	1325	59207504fe0545150a2c22693d29bf00	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_beta-secretase_1	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Beta-secretase_1.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	2961	44169f15fc55b2f24a417ee1913729e9	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_beta-secretase_bace-1	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/beta-Secretase_BACE-1.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	341	a89b4b75692c5392c22db68c684778f9	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_broad_substrate_specificity_atp-binding_cassette_transporter_abcg2	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Broad_substrate_specificity_ATP-binding_cassette_transporter_ABCG2.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	382	9becf90d480755b7573c393cf4039407	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_carbonic_anhydrase_1	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Carbonic_anhydrase_1.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	2552	7141da4b7e69f8fd70e315a08853db5d	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_carbonic_anhydrase_12	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Carbonic_anhydrase_12.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	915	4546abadb43e210bc4d2b67b3b83b392	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_carbonic_anhydrase_2	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Carbonic_anhydrase_2.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	946	92931d75a8af8fc1b941ba7d467e9654	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_carbonic_anhydrase_3	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Carbonic_anhydrase_3.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	1082	e6b570770f64d8fa23935186a4286a00	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_carbonic_anhydrase_4	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Carbonic_anhydrase_4.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	644	7bf5af6536c8c598487adfbf1a28432e	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_carbonic_anhydrase_5a_mitochondrial	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Carbonic_anhydrase_5A_mitochondrial.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	762	8f99bd64f339e4745e50e9b8917ef75f	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_carbonic_anhydrase_5b_mitochondrial	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Carbonic_anhydrase_5B_mitochondrial.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	345	715a14de1a176d9c78bf4d6ea10f7f66	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_carbonic_anhydrase_7	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Carbonic_anhydrase_7.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	339	b48517ac3b4fc1c77d2e78883663477b	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_carbonic_anhydrase_9	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Carbonic_anhydrase_9.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	337	c26155c1f179b216cc32a594db40fdef	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_carbonyl_reductase_nadph_1	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Carbonyl_reductase_NADPH_1.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	1241	e4bf7f10e0b2834e592586ce6cdeae0d	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_carboxy-terminal_domain_rna_polymerase_ii_polypeptide_a_small_phosphatase_1	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Carboxy-terminal_domain_RNA_polymerase_II_polypeptide_A_small_phosphatase_1.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	1350	8f718eb8c61af91e3c852ee5b6a0021d	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_cholinesterase	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Cholinesterase.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	1781	54f3eb5ff73c33f96264aa4fc6bcb2b4	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_cocaine_esterase	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Cocaine_esterase.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	1227	98e496291651ab78e28b6f79174b25e6	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_corticotropin-releasing_factor-binding_protein	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Corticotropin-releasing_factor-binding_protein.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	1917	6fece9cc11436718cdbbc1d6867a91f8	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_cytochrome_p450_1a	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Cytochrome_P450_1A.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	372	ddce6e47bdcb106bff44407c91d7d890	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_cytochrome_p450_1a1	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Cytochrome_P450_1A1.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	370	ecb30e6e62f221f26f235896b9976e9e	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_cytochrome_p450_1b1	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Cytochrome_P450_1B1.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	369	e005023de5f386a023e4f509b51c6e25	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_cytochrome_p450_2c9	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Cytochrome_P450_2C9.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	369	cb9a2e4ae0e56aef5735f7950f838e7f	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_cytochrome_p450_3a4	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Cytochrome_P450_3A4.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	369	4282dc365d19c573c6388bc4f70c3422	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_dipeptidyl_peptidase_4	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Dipeptidyl_peptidase_4.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	1162	8bef3c4786f6aba03f62f1a41b3beee1	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_elav-like_protein_1	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/ELAV-like_protein_1.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	2848	cee5270949941343281b66c03950777b	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_epidermal_growth_factor_receptor	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Epidermal_growth_factor_receptor.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	2848	6dee4e297a5ef348e451ee66925f35e4	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_estradiol_17-beta-dehydrogenase_1	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Estradiol_17-beta-dehydrogenase_1.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	3381	4e25148d38989703a265b232908493fb	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_fibroblast_growth_factor_receptor_1	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Fibroblast_growth_factor_receptor_1.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	2450	ba6d5984d331892c00d43b6233d74b4a	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_glycine_receptor_subunit_alpha-2	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Glycine_receptor_subunit_alpha-2.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	348	4ce0bd61b05ea0b666d84b17939db93e	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_glycogen_synthase_kinase-3_beta	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Glycogen_synthase_kinase-3_beta.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	1708	6d0a6a47f9c5ebdb0c5e2f456f9e7019	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_heat_shock_protein_hsp_90-beta	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Heat_shock_protein_HSP_90-beta.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	1460	2bda276080c0bfb69a20d1310c30fa1f	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_hepatocyte_growth_factor_receptor	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Hepatocyte_growth_factor_receptor.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	2611	b2cc1d0dd9c980b0b8faa3d590a6ca6b	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_histone_acetyltransferase_p300	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Histone_acetyltransferase_p300.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	1501	cf92048cf60780eee99a9ad966d243da	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_histone_deacetylase_1	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Histone_deacetylase_1.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	2509	1b796b80fa5ccfea9f0a05cb48c5e272	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_histone_deacetylase_2	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Histone_deacetylase_2.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	2357	de5a0748196a35b423e53749aa71a117	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_histone_deacetylase_8	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Histone_deacetylase_8.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	633	f66dd6618a8a6d97dc804331fb5834b4	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_hypoxia-inducible_factor_1-alpha	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Hypoxia-inducible_factor_1-alpha.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	2756	640a524c3cf46f5dc7aab30292c6aaff	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_induced_myeloid_leukemia_cell_differentiation_protein_mcl-1	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Induced_myeloid_leukemia_cell_differentiation_protein_Mcl-1.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	367	7f57b2a085a2cb6fe84561a96917ba45	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_kallikrein-2	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Kallikrein-2.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	2767	50437b6c4880a5e67e8442a68b17797e	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_mitogen-activated_protein_kinase_10	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Mitogen-activated_protein_kinase_10.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	2963	9aa0159df8bdf70f80105b8ea1fdaeed	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_mitogen-activated_protein_kinase_14	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Mitogen-activated_protein_kinase_14.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	3105	959041cd46d670fa3da9a74e73d5994c	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_neutrophil_elastase	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Neutrophil_elastase.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	2500	af920867d75f916e94f90ecc3b0efee3	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_pc4_and_sfrs1-interacting_protein	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/PC4_and_SFRS1-interacting_protein.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	865	9c9d42ffddbcf513f5f748eee79b04a6	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_platelet-activating_factor_receptor	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Platelet-activating_factor_receptor.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	2370	76b6a2e1fb6fd5f6420a66b1e377cfbc	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_proteasome_subunit_beta_type-5	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Proteasome_subunit_beta_type-5.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	3381	fff99da9b8f267c3d1bfdcbf22c5bac8	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_retinoic_acid_receptor_rxr-alpha	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Retinoic_acid_receptor_RXR-alpha.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	628	3c744e5369ebb566eeaa26fe5f4e49b8	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_sentrin-specific_protease_8	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Sentrin-specific_protease_8.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	371	17c256f3198c49e874e7cec1ea2dadcf	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
etcm2_target_mapping_cache_mygene_sex_hormone-binding_globulin	UniProt/MyGene target mapping API	2026-06-29	data/raw/target_mapping/etcm2/mygene/Sex_hormone-binding_globulin.json	https://rest.uniprot.org/uniprotkb/search; https://mygene.info/v3/query	2026-06-29	351	3954f7c5228db6b4643d1c0500f81d5a	analysis_ready	Raw API cache for ETCM2 target-name to human gene-symbol mapping
