evidence_group_label	gene_symbol	log2fc	fdr	neglog10_fdr	direction_class
GPL13158 evidence group	KCTD20	0.462171	1.10966e-05	4.954810068729631	Not selected
GPL13158 evidence group	KIF26B	0.562607	1.10988e-05	4.954723974506204	Not selected
GPL13158 evidence group	PPOX	0.426387	1.11002e-05	4.954669196158038	Not selected
GPL13158 evidence group	MUC5AC	0.49976	1.11054e-05	4.954465794192122	Not selected
GPL13158 evidence group	AKAP12	0.655986	1.11715e-05	4.951888510144348	Not selected
GPL13158 evidence group	MMP28	-1.10205	1.12772e-05	4.947798717329569	Decreased
GPL13158 evidence group	SIRPB2	0.456183	1.12772e-05	4.947798717329569	Not selected
GPL13158 evidence group	GRINA	0.856621	1.12797e-05	4.947702450891432	Not selected
GPL13158 evidence group	KTN1	-0.509794	1.12813e-05	4.947640851567624	Not selected
GPL13158 evidence group	GLYCTK	-0.768095	1.12861e-05	4.947456106001492	Not selected
GPL13158 evidence group	LOC100291190	1.21609	1.13278e-05	4.945854427350559	Increased
GPL13158 evidence group	NEO1	-0.692464	1.144e-05	4.941573975542995	Not selected
GPL13158 evidence group	FCRL2	0.929817	1.15093e-05	4.938951089522426	Not selected
GPL13158 evidence group	HOXA4	-0.675429	1.15348e-05	4.937989931238197	Not selected
GPL13158 evidence group	UNC5B	-0.573617	1.15455e-05	4.937587254384839	Not selected
GPL13158 evidence group	SHROOM1	-0.43079	1.15492e-05	4.937448097816727	Not selected
GPL13158 evidence group	SEC22C	0.721263	1.15637e-05	4.93690318386705	Not selected
GPL13158 evidence group	NAT2	-1.22079	1.15668e-05	4.936786773681194	Decreased
GPL13158 evidence group	DLAT	-0.428095	1.15668e-05	4.936786773681194	Not selected
GPL13158 evidence group	TIGD6	-0.470111	1.15675e-05	4.936760491828065	Not selected
GPL13158 evidence group	LGALSL	-0.546201	1.15869e-05	4.936032741169837	Not selected
GPL13158 evidence group	ZNF546	0.46449	1.15869e-05	4.936032741169837	Not selected
GPL13158 evidence group	CUL5	-0.870708	1.16134e-05	4.935040615311503	Not selected
GPL13158 evidence group	MAPKAPK5-AS1	-0.525967	1.16378e-05	4.934129110593607	Not selected
GPL13158 evidence group	PELI2	-0.778671	1.17498e-05	4.929969525701659	Not selected
GPL13158 evidence group	PPDPF	-0.673777	1.17498e-05	4.929969525701659	Not selected
GPL13158 evidence group	KIAA0141	-0.336078	1.17498e-05	4.929969525701659	Not selected
GPL13158 evidence group	TTC7A	0.450185	1.17881e-05	4.928556188629376	Not selected
GPL13158 evidence group	SLC10A1	-0.509983	1.19256e-05	4.923519761542861	Not selected
GPL13158 evidence group	STAT5B	0.385491	1.19375e-05	4.923086615408197	Not selected
GPL13158 evidence group	SDF2L1	0.651175	1.20012e-05	4.920775326675512	Not selected
GPL13158 evidence group	TTC30A	-0.76237	1.2062e-05	4.918580675865066	Not selected
GPL13158 evidence group	LINC01138	0.721613	1.2073e-05	4.918184799367721	Not selected
GPL13158 evidence group	AIM1	-0.450691	1.20847e-05	4.917764126386802	Not selected
GPL13158 evidence group	CHRNA1	-0.951404	1.21096e-05	4.91687020208088	Not selected
GPL13158 evidence group	PAXIP1-AS1	-0.570323	1.21114e-05	4.916805652304334	Not selected
GPL13158 evidence group	BTN2A1	0.43862	1.21487e-05	4.9154701922741175	Not selected
GPL13158 evidence group	TMC4	-0.74886	1.21507e-05	4.9153987017051515	Not selected
GPL13158 evidence group	MAP3K5	0.720191	1.21865e-05	4.9141210071744394	Not selected
GPL13158 evidence group	CGN	-0.77523	1.22369e-05	4.912328589005136	Not selected
GPL13158 evidence group	RCSD1	0.732413	1.22951e-05	4.910267934654294	Not selected
GPL13158 evidence group	KIAA1456	-1.05685	1.23206e-05	4.909368141981322	Decreased
GPL13158 evidence group	FICD	0.543811	1.23319e-05	4.9089700056471415	Not selected
GPL13158 evidence group	PMM1	-0.803502	1.23394e-05	4.908705957241535	Not selected
GPL13158 evidence group	PHF7	-0.539342	1.23486e-05	4.908382276958122	Not selected
GPL13158 evidence group	BDH2	-0.741258	1.23656e-05	4.907784806082528	Not selected
GPL13158 evidence group	SKIL	0.614291	1.23802e-05	4.907272339306629	Not selected
GPL13158 evidence group	STK17B	0.491542	1.24387e-05	4.905225006488322	Not selected
GPL13158 evidence group	CERS5	0.46899	1.26124e-05	4.8992022641342485	Not selected
GPL13158 evidence group	LOC100133075	-0.341799	1.26593e-05	4.8975903081055705	Not selected
GPL13158 evidence group	AGMAT	-0.651192	1.26751e-05	4.8970486056216975	Not selected
GPL13158 evidence group	CACNA2D2	-0.365142	1.26751e-05	4.8970486056216975	Not selected
GPL13158 evidence group	SDCCAG8	0.521475	1.27159e-05	4.895652896109495	Not selected
GPL13158 evidence group	ADCYAP1	1.30286	1.27564e-05	4.894271871126389	Increased
GPL13158 evidence group	PLEKHF1	0.451664	1.27856e-05	4.893278886677544	Not selected
GPL13158 evidence group	GP1BA	0.34819	1.28016e-05	4.8927357469345365	Not selected
GPL13158 evidence group	CSRP3	-0.218606	1.28528e-05	4.89100225038067	Not selected
GPL13158 evidence group	NPHP1	0.340412	1.29e-05	4.889410289700751	Not selected
GPL13158 evidence group	PLXNC1	1.03726	1.29117e-05	4.889016573224403	Increased
GPL13158 evidence group	FAM3C	0.670525	1.2916e-05	4.888871963654876	Not selected
GPL13158 evidence group	LIPC	-1.58402	1.29298e-05	4.888408192796957	Decreased
GPL13158 evidence group	ARHGAP31	0.394799	1.29705e-05	4.887043281968696	Not selected
GPL13158 evidence group	POLR2D	0.425521	1.30466e-05	4.8845026525882345	Not selected
GPL13158 evidence group	BPHL	-0.59635	1.30674e-05	4.8838108147132315	Not selected
GPL13158 evidence group	TMCO6	-0.481258	1.3075e-05	4.883558302460688	Not selected
GPL13158 evidence group	RAP1GAP	-0.871737	1.30777e-05	4.8834686294934375	Not selected
GPL13158 evidence group	GSTO2	-1.00257	1.31e-05	4.882728704344236	Decreased
GPL13158 evidence group	ATP2C1	0.613129	1.31202e-05	4.882059544668106	Not selected
GPL13158 evidence group	IER2	0.461192	1.3137e-05	4.881503800088212	Not selected
GPL13158 evidence group	BACH2	0.786614	1.31841e-05	4.879949511556889	Not selected
GPL13158 evidence group	CAMK2G	-0.557226	1.31878e-05	4.879827647785709	Not selected
GPL13158 evidence group	KPNB1	0.253345	1.32003e-05	4.879416198577177	Not selected
GPL13158 evidence group	LOC100291682	0.332404	1.32359e-05	4.87824652268567	Not selected
GPL13158 evidence group	ADAM22	-0.258386	1.32637e-05	4.87733530960879	Not selected
GPL13158 evidence group	GREB1	0.391941	1.32998e-05	4.876154889826107	Not selected
GPL13158 evidence group	CD53	1.06267	1.35802e-05	4.867093834013045	Increased
GPL13158 evidence group	HDAC7	0.626298	1.35983e-05	4.866515381833229	Not selected
GPL13158 evidence group	RAB17	-0.908511	1.36318e-05	4.865446794315459	Not selected
GPL13158 evidence group	SIRPG	1.17473	1.37611e-05	4.8613468491792835	Increased
GPL13158 evidence group	MIA	0.639913	1.38277e-05	4.85925005129899	Not selected
GPL13158 evidence group	TCF7	0.511631	1.38806e-05	4.857591760750238	Not selected
GPL13158 evidence group	GPR65	1.35153	1.39211e-05	4.856326446833538	Increased
GPL13158 evidence group	SFRP2	0.932024	1.39461e-05	4.8555472250272365	Not selected
GPL13158 evidence group	RBM26	-0.342058	1.40098e-05	4.853568064536949	Not selected
GPL13158 evidence group	PWWP2B	-0.694163	1.402e-05	4.85325198636936	Not selected
GPL13158 evidence group	ADAMTS17	-0.620696	1.40762e-05	4.851514571171933	Not selected
GPL13158 evidence group	C5orf30	-0.824521	1.41086e-05	4.850516079260554	Not selected
GPL13158 evidence group	CMTM3	0.595599	1.4135e-05	4.849704187174462	Not selected
GPL13158 evidence group	SYT17	-0.548856	1.415e-05	4.849243560139691	Not selected
GPL13158 evidence group	APOC2	0.746864	1.41716e-05	4.848581114329573	Not selected
GPL13158 evidence group	DEF6	0.719534	1.42127e-05	4.8473234109033125	Not selected
GPL13158 evidence group	CLEC2B	1.01578	1.43045e-05	4.844527317938131	Increased
GPL13158 evidence group	RPGRIP1L	0.484171	1.43228e-05	4.843972072413656	Not selected
GPL13158 evidence group	TOX3	-0.583146	1.43717e-05	4.842491856990934	Not selected
GPL13158 evidence group	MINOS1	-0.673295	1.4376e-05	4.842361935899083	Not selected
GPL13158 evidence group	PRKAG2-AS1	-0.50134	1.43912e-05	4.841902991216301	Not selected
GPL13158 evidence group	RASGEF1B	0.46094	1.44378e-05	4.8404989785566155	Not selected
GPL13158 evidence group	VIPR2	-0.372862	1.44669e-05	4.839624520513933	Not selected
GPL13158 evidence group	MAMDC2	-1.14153	1.44966e-05	4.838733844274287	Decreased
GPL13158 evidence group	MALT1	0.785446	1.45307e-05	4.83771346355369	Not selected
GPL13158 evidence group	RFK	-0.616978	1.45307e-05	4.83771346355369	Not selected
GPL13158 evidence group	IGLV6-57	1.42563	1.45414e-05	4.837393778964947	Increased
GPL13158 evidence group	MYL5	-0.9818	1.45414e-05	4.837393778964947	Not selected
GPL13158 evidence group	TMPO	0.494194	1.45647e-05	4.836698456431877	Not selected
GPL13158 evidence group	AMOTL2	0.658075	1.45758e-05	4.8363675994471125	Not selected
GPL13158 evidence group	SERINC5	-0.513765	1.46443e-05	4.834331382835438	Not selected
GPL13158 evidence group	PDCD6IP	-0.694363	1.46617e-05	4.8338156710444675	Not selected
GPL13158 evidence group	TCEB3	0.5011	1.4672e-05	4.8335106816740545	Not selected
GPL13158 evidence group	SLC16A12-AS1	-0.262294	1.47217e-05	4.832042036602482	Not selected
GPL13158 evidence group	KIF3A	0.441661	1.47319e-05	4.831741237794017	Not selected
GPL13158 evidence group	PRKAB1	-0.498916	1.47407e-05	4.83148189239834	Not selected
GPL13158 evidence group	TMEM53	-0.669832	1.47755e-05	4.830457813758599	Not selected
GPL13158 evidence group	SKP1	-0.518188	1.4795e-05	4.829885030503348	Not selected
GPL13158 evidence group	ISL2	0.484274	1.47971e-05	4.829823391186536	Not selected
GPL13158 evidence group	CYSLTR1	0.367102	1.48175e-05	4.829225064088944	Not selected
GPL13158 evidence group	SNAPC1	0.507171	1.48369e-05	4.828656830427101	Not selected
GPL13158 evidence group	TTYH2	0.603318	1.48625e-05	4.827908132373252	Not selected
GPL13158 evidence group	GSTA1	-1.55992	1.4894e-05	4.826988650492649	Decreased
GPL13158 evidence group	RECQL	0.626876	1.48969e-05	4.826904097558599	Not selected
GPL13158 evidence group	ACOT9	0.60189	1.49198e-05	4.826236998544218	Not selected
GPL13158 evidence group	KRTAP4-1	-0.714466	1.49298e-05	4.825946010056499	Not selected
GPL13158 evidence group	LOC101928881	-0.966744	1.49504e-05	4.825347187575751	Not selected
GPL13158 evidence group	DNAJC1	0.31966	1.49598e-05	4.82507421258633	Not selected
GPL13158 evidence group	RIC3	0.33619	1.49615e-05	4.825024863084802	Not selected
GPL13158 evidence group	C2orf74	0.802194	1.51041e-05	4.820905147694813	Not selected
GPL13158 evidence group	TMED8	0.440948	1.51333e-05	4.820066358459387	Not selected
GPL13158 evidence group	DTX1	0.581752	1.51903e-05	4.818433648977372	Not selected
GPL13158 evidence group	SKAP1	0.629545	1.52212e-05	4.817551107563176	Not selected
GPL13158 evidence group	TACO1	-0.497471	1.52279e-05	4.817359983813987	Not selected
GPL13158 evidence group	ZNF112	-0.620358	1.52772e-05	4.8159562358112975	Not selected
GPL13158 evidence group	ABCC3	-0.834315	1.53285e-05	4.814500341792452	Not selected
GPL13158 evidence group	LMF1	0.347107	1.53622e-05	4.8135465851220385	Not selected
GPL13158 evidence group	ABR	-0.664104	1.54501e-05	4.811068705280723	Not selected
GPL13158 evidence group	DCN	1.07634	1.54534e-05	4.810975953858022	Increased
GPL13158 evidence group	AEBP1	1.12042	1.55739e-05	4.807602618235454	Increased
GPL13158 evidence group	PTGIR	0.385064	1.55739e-05	4.807602618235454	Not selected
GPL13158 evidence group	LOX	0.944652	1.5591e-05	4.807126028457478	Not selected
GPL13158 evidence group	WDR26	0.347616	1.56528e-05	4.805407963818456	Not selected
GPL13158 evidence group	EPB41L2	0.846549	1.56811e-05	4.804623475632831	Not selected
GPL13158 evidence group	GJB2	-0.593603	1.57155e-05	4.803671797033511	Not selected
GPL13158 evidence group	PDE1C	0.720733	1.57201e-05	4.8035446956178545	Not selected
GPL13158 evidence group	LOXL3	0.412466	1.57687e-05	4.802204109213801	Not selected
GPL13158 evidence group	CSF1	0.62103	1.58248e-05	4.800661770059123	Not selected
GPL13158 evidence group	VLDLR-AS1	-1.74597	1.59815e-05	4.796382460869949	Decreased
GPL13158 evidence group	PPP1R9B	0.504986	1.60753e-05	4.7938409134501585	Not selected
GPL13158 evidence group	CANX	0.450843	1.60807e-05	4.793695050144752	Not selected
GPL13158 evidence group	B3GALNT1	0.509632	1.6094e-05	4.793336003009064	Not selected
GPL13158 evidence group	LETM2	0.379657	1.61188e-05	4.7926672933483605	Not selected
GPL13158 evidence group	TJP2	-0.339532	1.61523e-05	4.791765627748504	Not selected
GPL13158 evidence group	SLC22A4	-1.33268	1.6213e-05	4.790136617298453	Decreased
GPL13158 evidence group	CARD8	0.556229	1.62468e-05	4.789232165712567	Not selected
GPL13158 evidence group	LRCH1	0.595465	1.62612e-05	4.788847408671319	Not selected
GPL13158 evidence group	TPMT	-0.494531	1.62973e-05	4.787884339904547	Not selected
GPL13158 evidence group	HSPB8	0.285343	1.63009e-05	4.787788416808106	Not selected
GPL13158 evidence group	CNPPD1	-0.428607	1.63179e-05	4.787335732659038	Not selected
GPL13158 evidence group	FAM177A1	-0.516972	1.63342e-05	4.786902131105505	Not selected
GPL13158 evidence group	CBR4	-0.483503	1.63755e-05	4.785805430638421	Not selected
GPL13158 evidence group	DPAGT1	0.272899	1.63813e-05	4.785651636127274	Not selected
GPL13158 evidence group	MAST2	-1.00313	1.6432e-05	4.784309573746797	Decreased
GPL13158 evidence group	NONO	0.537846	1.6432e-05	4.784309573746797	Not selected
GPL13158 evidence group	LOC340090	-0.830573	1.65209e-05	4.781966297549108	Not selected
GPL13158 evidence group	TMEM119	0.595915	1.6538e-05	4.781517012406355	Not selected
GPL13158 evidence group	SPCS2	0.366558	1.66018e-05	4.779844822340214	Not selected
GPL13158 evidence group	RASAL3	0.73644	1.66172e-05	4.7794421530545375	Not selected
GPL13158 evidence group	NIPAL3	-0.46448	1.66172e-05	4.7794421530545375	Not selected
GPL13158 evidence group	MS4A1	1.9289	1.66283e-05	4.77915214875752	Increased
GPL13158 evidence group	RBPMS-AS1	0.524034	1.66283e-05	4.77915214875752	Not selected
GPL13158 evidence group	SLC6A4	-0.751041	1.67252e-05	4.7766286802341575	Not selected
GPL13158 evidence group	NXN	1.05549	1.68073e-05	4.774502047969307	Increased
GPL13158 evidence group	EFNA1	-1.53618	1.68196e-05	4.774184336710426	Decreased
GPL13158 evidence group	FAM13A	-0.873871	1.68196e-05	4.774184336710426	Not selected
GPL13158 evidence group	CYP27A1	-0.777627	1.68403e-05	4.7736501760677195	Not selected
GPL13158 evidence group	PGAP3	-0.939647	1.68695e-05	4.772897789400144	Not selected
GPL13158 evidence group	LINC01268	-1.22475	1.68713e-05	4.772851452024138	Decreased
GPL13158 evidence group	IL18BP	0.688104	1.68713e-05	4.772851452024138	Not selected
GPL13158 evidence group	LOC100286922	-1.60855	1.68731e-05	4.772805119591606	Decreased
GPL13158 evidence group	SLC13A2	-0.58852	1.68852e-05	4.7724937909135585	Not selected
GPL13158 evidence group	ABHD5	-0.728226	1.69479e-05	4.770884107190302	Not selected
GPL13158 evidence group	C10orf128	0.721543	1.69842e-05	4.769954904711996	Not selected
GPL13158 evidence group	REG1A	3.70634	1.72152e-05	4.764087927452957	Increased
GPL13158 evidence group	ZDHHC3	-0.55086	1.72223e-05	4.763908849943544	Not selected
GPL13158 evidence group	TESMIN	-0.493884	1.73046e-05	4.761838435075459	Not selected
GPL13158 evidence group	VPS37B	-0.609405	1.73072e-05	4.7617731876364315	Not selected
GPL13158 evidence group	HSPB3	-2.11141	1.74105e-05	4.759188756503411	Decreased
GPL13158 evidence group	SLC1A1	-1.03107	1.74105e-05	4.759188756503411	Decreased
GPL13158 evidence group	ZBED1	-0.415877	1.74306e-05	4.758687663251207	Not selected
GPL13158 evidence group	ALPK3	0.496069	1.7539e-05	4.7559951719085465	Not selected
GPL13158 evidence group	RALGPS2	0.588571	1.75514e-05	4.755688236005864	Not selected
GPL13158 evidence group	KLHL29	1.17191	1.76051e-05	4.7543615037193385	Increased
GPL13158 evidence group	NDUFA6	-0.608658	1.76358e-05	4.75360483496416	Not selected
GPL13158 evidence group	CD28	1.33434	1.76415e-05	4.753464490971372	Increased
GPL13158 evidence group	P2RY13	1.41472	1.7642e-05	4.7534521822581794	Increased
GPL13158 evidence group	PLA2G16	0.792732	1.78811e-05	4.747605768021331	Not selected
GPL13158 evidence group	NCDN	0.754578	1.80057e-05	4.744589990081205	Not selected
GPL13158 evidence group	KLF3	-0.538358	1.80472e-05	4.743590168765347	Not selected
GPL13158 evidence group	NUDT16L1	-0.477515	1.8068e-05	4.743089918110643	Not selected
GPL13158 evidence group	HYOU1	0.76922	1.81212e-05	4.741813046387555	Not selected
GPL13158 evidence group	PPIP5K1	-0.414632	1.81212e-05	4.741813046387555	Not selected
GPL13158 evidence group	RAB3C	0.335708	1.81982e-05	4.739971566340582	Not selected
GPL13158 evidence group	C1orf226	-0.869585	1.82202e-05	4.739446860161063	Not selected
GPL13158 evidence group	CEP135	0.574333	1.82589e-05	4.73852538990796	Not selected
GPL13158 evidence group	FN3KRP	-0.368678	1.82666e-05	4.738342281254543	Not selected
GPL13158 evidence group	CAST	-0.304094	1.83645e-05	4.7360208914513855	Not selected
GPL13158 evidence group	PACS1	0.961407	1.8457e-05	4.733838887780599	Not selected
GPL13158 evidence group	AZIN2	-0.368413	1.8457e-05	4.733838887780599	Not selected
GPL13158 evidence group	SRGAP2C	0.512324	1.85064e-05	4.73267805516351	Not selected
GPL13158 evidence group	CHKA	-0.740469	1.85256e-05	4.732227717358385	Not selected
GPL13158 evidence group	GLG1	0.859397	1.86559e-05	4.729183794835134	Not selected
GPL13158 evidence group	AKR1B1	0.62705	1.86601e-05	4.729086033186956	Not selected
GPL13158 evidence group	DEFB124	0.448817	1.87465e-05	4.727079803806868	Not selected
GPL13158 evidence group	CEP85L	0.704708	1.88278e-05	4.725200423673156	Not selected
GPL13158 evidence group	CSRNP1	0.537493	1.88492e-05	4.72470707744537	Not selected
GPL13158 evidence group	NIN	0.712027	1.90716e-05	4.719612870560584	Not selected
GPL13158 evidence group	EGOT	0.393699	1.91215e-05	4.71847804217651	Not selected
GPL13158 evidence group	LOC101927151	-0.523378	1.91862e-05	4.7170110326877035	Not selected
GPL13158 evidence group	ZNF254	-0.495462	1.921e-05	4.716472635138306	Not selected
GPL13158 evidence group	CPNE2	-0.536497	1.93031e-05	4.714372939449122	Not selected
GPL13158 evidence group	STARD8	0.296264	1.9311e-05	4.714195236151368	Not selected
GPL13158 evidence group	NCS1	0.550671	1.93502e-05	4.7133145418364135	Not selected
GPL13158 evidence group	MAP3K3	0.531402	1.93733e-05	4.712796396331902	Not selected
GPL13158 evidence group	LINC00926	0.580072	1.94652e-05	4.710741129657088	Not selected
GPL13158 evidence group	SLC35D1	-0.805101	1.94701e-05	4.710631817902842	Not selected
GPL13158 evidence group	ACADSB	-0.579005	1.95187e-05	4.709549110933029	Not selected
GPL13158 evidence group	FAM122C	0.239135	1.96235e-05	4.707223530334047	Not selected
GPL13158 evidence group	TPRG1L	-0.555781	1.97972e-05	4.703396229462659	Not selected
GPL13158 evidence group	SAMHD1	0.74749	2.00012e-05	4.698943947448804	Not selected
GPL13158 evidence group	PXK	0.478095	2.00038e-05	4.69888749622248	Not selected
GPL13158 evidence group	LOC100287927	0.53086	2.00225e-05	4.698481697664908	Not selected
GPL13158 evidence group	LMO2	0.749342	2.00428e-05	4.698041607175779	Not selected
GPL13158 evidence group	QSOX2	0.586264	2.01234e-05	4.696298640092751	Not selected
GPL13158 evidence group	ENTPD2	-0.256509	2.01234e-05	4.696298640092751	Not selected
GPL13158 evidence group	TEX101	-0.652691	2.02332e-05	4.693935425561459	Not selected
GPL13158 evidence group	BTN3A2	0.579675	2.02927e-05	4.692660165037173	Not selected
GPL13158 evidence group	KIAA1107	-0.680069	2.03431e-05	4.691582866049007	Not selected
GPL13158 evidence group	RLIM	0.515147	2.0466e-05	4.688967030208959	Not selected
GPL13158 evidence group	COX6B1	-0.190698	2.05697e-05	4.686772042252513	Not selected
GPL13158 evidence group	BAIAP2L2	-0.908153	2.06436e-05	4.685214564612537	Not selected
GPL13158 evidence group	DDIT4	0.824439	2.07288e-05	4.683425838690649	Not selected
GPL13158 evidence group	TMEM239	-0.250797	2.07858e-05	4.682233255790943	Not selected
GPL13158 evidence group	PARS2	-0.392459	2.08126e-05	4.681673662454404	Not selected
GPL13158 evidence group	SLC2A4RG	0.659845	2.08146e-05	4.68163193065575	Not selected
GPL13158 evidence group	GNLY	1.48573	2.09973e-05	4.677836546717924	Increased
GPL13158 evidence group	CNTNAP1	0.472785	2.10188e-05	4.677392082230459	Not selected
GPL13158 evidence group	LRRC75A-AS1	-0.171044	2.10358e-05	4.677040966937744	Not selected
GPL13158 evidence group	LNPK	-0.526559	2.10422e-05	4.676908855872313	Not selected
GPL13158 evidence group	LOC644504	1.12077	2.11205e-05	4.67529580466708	Increased
GPL13158 evidence group	NFE2	0.478764	2.11205e-05	4.67529580466708	Not selected
GPL13158 evidence group	DISP2	-1.30302	2.11664e-05	4.674353000888696	Decreased
GPL13158 evidence group	ZFP36	0.733877	2.11768e-05	4.67413966497159	Not selected
GPL13158 evidence group	CYP3A43	-0.398524	2.12188e-05	4.673279180666278	Not selected
GPL13158 evidence group	C11orf84	0.586962	2.12203e-05	4.673248480593792	Not selected
GPL13158 evidence group	LHX6	0.695346	2.12472e-05	4.6726982940687725	Not selected
GPL13158 evidence group	NMNAT3	-0.953187	2.1374e-05	4.670114194945575	Not selected
GPL13158 evidence group	OTUD7A	-0.378791	2.14278e-05	4.669022415841353	Not selected
GPL13158 evidence group	SIX1	0.29783	2.14278e-05	4.669022415841353	Not selected
GPL13158 evidence group	PTGS1	0.686419	2.14387e-05	4.668801552931867	Not selected
GPL13158 evidence group	FES	0.496875	2.15195e-05	4.667167823608047	Not selected
GPL13158 evidence group	ITGA4	0.581595	2.16931e-05	4.663678381748207	Not selected
GPL13158 evidence group	ABHD14B	-0.398228	2.17861e-05	4.661820507251315	Not selected
GPL13158 evidence group	NUP210	0.602527	2.19187e-05	4.65918520746727	Not selected
GPL13158 evidence group	FBXO16	1.09371	2.19464e-05	4.658636709515697	Increased
GPL13158 evidence group	FKBP7	0.578042	2.19657e-05	4.658254952139464	Not selected
GPL13158 evidence group	SEPW1	-0.375568	2.20631e-05	4.656333466587266	Not selected
GPL13158 evidence group	SP140L	0.621318	2.20882e-05	4.655839673984551	Not selected
GPL13158 evidence group	ERBIN	-0.56039	2.21262e-05	4.655093166313941	Not selected
GPL13158 evidence group	MSC	0.584692	2.2244e-05	4.652787113595137	Not selected
GPL13158 evidence group	SLC25A27	-0.30624	2.23259e-05	4.651191024840072	Not selected
GPL13158 evidence group	ZFP3	-0.701816	2.23491e-05	4.650739961252568	Not selected
GPL13158 evidence group	EDN1	-1.0134	2.23603e-05	4.650522373975662	Decreased
GPL13158 evidence group	CERS6	-0.538295	2.23877e-05	4.649990521365876	Not selected
GPL13158 evidence group	ZNF540	-0.662012	2.24747e-05	4.648306096667665	Not selected
GPL13158 evidence group	HMX2	-0.537346	2.25694e-05	4.646479986343274	Not selected
GPL13158 evidence group	CSF1R	0.707232	2.26169e-05	4.645566922184936	Not selected
GPL13158 evidence group	ASAP2	-0.601102	2.26971e-05	4.644029628906176	Not selected
GPL13158 evidence group	RNF7	-0.533324	2.26971e-05	4.644029628906176	Not selected
GPL13158 evidence group	CTSC	0.733618	2.27243e-05	4.6435094859198385	Not selected
GPL13158 evidence group	AP2B1	0.66892	2.284e-05	4.641303900426189	Not selected
GPL13158 evidence group	ANKRD9	-1.13519	2.29121e-05	4.639935103887191	Decreased
GPL13158 evidence group	LINC-PINT	0.880411	2.29163e-05	4.6398555009846625	Not selected
GPL13158 evidence group	CD6	0.836123	2.29548e-05	4.6391264867914375	Not selected
GPL13158 evidence group	GPC6	0.775538	2.30023e-05	4.638228736705544	Not selected
GPL13158 evidence group	LOC280665	-0.731869	2.30305e-05	4.637696633252279	Not selected
GPL13158 evidence group	MSX2	0.468328	2.305e-05	4.637329070274333	Not selected
GPL13158 evidence group	SURF4	0.529703	2.30709e-05	4.636935463241812	Not selected
GPL13158 evidence group	LAMP5	0.596059	2.31412e-05	4.635614124214619	Not selected
GPL13158 evidence group	USP7	-0.512386	2.31763e-05	4.634955896148214	Not selected
GPL13158 evidence group	NSFL1C	-0.374911	2.33515e-05	4.6316852169908245	Not selected
GPL13158 evidence group	KAZN	0.754434	2.34019e-05	4.630748880794243	Not selected
GPL13158 evidence group	CLSTN3	0.510381	2.34019e-05	4.630748880794243	Not selected
GPL13158 evidence group	TTC7B	0.742778	2.34086e-05	4.630624559411279	Not selected
GPL13158 evidence group	CLYBL-AS2	-0.499036	2.35421e-05	4.628154799872623	Not selected
GPL13158 evidence group	DNAJC18	0.569508	2.35653e-05	4.627727027047344	Not selected
GPL13158 evidence group	KCNE2	-0.86048	2.35686e-05	4.627666214265349	Not selected
GPL13158 evidence group	FOXO4	-0.586758	2.36556e-05	4.626066032042197	Not selected
GPL13158 evidence group	SETMAR	-0.374621	2.3876e-05	4.622038429780363	Not selected
GPL13158 evidence group	KIAA1033	0.443963	2.39584e-05	4.620542188552055	Not selected
GPL13158 evidence group	CBX2	0.480901	2.39611e-05	4.620493248345985	Not selected
GPL13158 evidence group	MCFD2	0.58812	2.40487e-05	4.618908395302042	Not selected
GPL13158 evidence group	FLT4	0.670461	2.41133e-05	4.617743350646262	Not selected
GPL13158 evidence group	PLCB1	0.795385	2.41509e-05	4.617066680326519	Not selected
GPL13158 evidence group	ZAP70	0.505205	2.41634e-05	4.616841956750066	Not selected
GPL13158 evidence group	MPST	-0.945417	2.4179e-05	4.616561664743345	Not selected
GPL13158 evidence group	TTC39C	0.637207	2.41883e-05	4.616394653612623	Not selected
GPL13158 evidence group	RFX5	0.684386	2.42771e-05	4.614803192770504	Not selected
GPL13158 evidence group	PPIA	-0.481742	2.43255e-05	4.613938224234976	Not selected
GPL13158 evidence group	SLC44A3	-0.689273	2.4342e-05	4.61364374191203	Not selected
GPL13158 evidence group	CHPT1	-1.2185	2.43503e-05	4.613495683831607	Decreased
GPL13158 evidence group	USP48	0.591225	2.43771e-05	4.613017961101126	Not selected
GPL13158 evidence group	ACTA2-AS1	0.5656	2.43833e-05	4.612907517962746	Not selected
GPL13158 evidence group	CXCL13	2.84309	2.45661e-05	4.609663784623629	Increased
GPL13158 evidence group	DDX3X	0.510868	2.4579e-05	4.6094357904209415	Not selected
GPL13158 evidence group	SGK223	-0.909126	2.46388e-05	4.60838044772795	Not selected
GPL13158 evidence group	THBS1	-1.12698	2.46722e-05	4.607792123097996	Decreased
GPL13158 evidence group	PRDX4	1.02661	2.46829e-05	4.607603816275431	Increased
GPL13158 evidence group	IL18RAP	0.925749	2.46943e-05	4.6074032801096845	Not selected
GPL13158 evidence group	APOBEC3F	0.496912	2.47127e-05	4.607079802916717	Not selected
GPL13158 evidence group	DSE	1.00643	2.47473e-05	4.606472176894676	Increased
GPL13158 evidence group	LMTK2	-0.673044	2.47717e-05	4.6060441881947405	Not selected
GPL13158 evidence group	GDA	-1.03983	2.48264e-05	4.605086251588635	Decreased
GPL13158 evidence group	KIAA1551	0.845477	2.48411e-05	4.604829176879001	Not selected
